time,ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2)
39.359000,-0.3938,-0.5373,0.2459,0.710
39.359000,-0.3717,-0.4227,0.0587,0.566
39.360000,-0.3455,-0.3594,0.1159,0.512
39.360000,-0.3885,-0.3117,0.2619,0.563
39.360000,-0.4180,-0.3145,0.5048,0.727
39.361000,-0.4760,-0.2918,0.7619,0.945
39.361000,-0.4870,-0.3157,1.0279,1.180
39.362000,-0.4671,-0.2775,1.3415,1.447
39.362000,-0.4611,-0.2229,1.5510,1.633
39.362000,-0.3013,-0.2525,1.5653,1.614
39.362000,-0.2005,-0.2272,1.5053,1.536
39.363000,-0.2845,-0.1142,1.6224,1.651
39.363000,-0.3843,-0.3493,1.5867,1.670
39.364000,-0.2164,-0.6423,1.5830,1.722
39.365000,-0.1197,-0.7885,1.4312,1.638
39.365000,-0.1049,-1.0152,1.3497,1.692
39.366000,-0.2793,-1.1936,1.1032,1.649
39.366000,-0.4211,-1.3203,1.0757,1.754
39.366000,-0.5272,-1.3781,0.9281,1.743
39.367000,-0.5360,-1.3763,0.9906,1.778
39.367000,-0.4914,-1.4813,0.9711,1.838
39.368000,-0.3682,-1.6468,0.9686,1.946
39.368000,-0.2589,-1.6829,0.9296,1.940
39.369000,-0.2977,-1.6549,0.8381,1.879
39.369000,-0.2667,-1.6524,0.6980,1.813
39.370000,-0.2862,-1.4909,0.7862,1.710
39.370000,-0.6500,-1.4463,0.8652,1.806
39.371000,-1.2151,-1.2612,0.9823,2.008
39.371000,-1.6702,-0.9658,1.1881,2.266
39.372000,-1.8396,-0.8890,1.5122,2.542
39.372000,-1.7973,-0.7543,1.5277,2.476
39.373000,-1.9694,-0.2617,1.8677,2.727
39.373000,-2.0313,-0.0748,2.2252,3.014
39.374000,-1.6018,0.0113,2.5363,3.000
39.375000,-1.2026,0.0689,2.8104,3.058
39.376000,-0.7914,0.1397,2.9674,3.074
39.379000,-0.4218,0.0743,2.9756,3.006
39.380000,-0.1144,0.0426,2.8356,2.838
39.380000,-0.0820,0.2213,2.7123,2.723
39.381000,-0.1732,0.1509,2.5475,2.558
39.382000,-0.3148,0.1121,2.2934,2.318
39.382000,-0.4304,0.0435,2.0214,2.067
39.382000,-0.4267,-0.1528,1.6449,1.706
39.383000,-0.2417,-0.4094,1.1779,1.270
39.383000,-0.0123,-0.6683,0.6385,0.924
39.383000,0.1143,-0.8411,0.0564,0.851
39.385000,0.0776,-0.8952,-0.4620,1.010
39.385000,-0.1246,-0.9670,-0.8391,1.286
39.385000,-0.3191,-1.0462,-1.0630,1.525
39.386000,-0.5293,-1.1376,-1.0679,1.648
39.386000,-0.7064,-1.2071,-0.9888,1.713
39.386000,-0.7568,-1.3062,-0.8956,1.755
39.387000,-0.7334,-1.3054,-0.7758,1.686
39.390000,-0.6344,-1.2916,-0.5333,1.535
39.391000,-0.6593,-1.4018,-0.3011,1.578
39.391000,-0.6390,-1.2951,-0.0629,1.446
39.391000,-0.6548,-1.2533,0.2712,1.440
39.391000,-0.7522,-1.1530,0.6004,1.502
39.392000,-0.9056,-0.9937,0.9111,1.624
39.392000,-0.9401,-0.9185,1.2439,1.810
39.393000,-0.9358,-0.9318,1.5430,2.031
39.393000,-0.8550,-0.9241,1.7573,2.162
39.394000,-0.6907,-0.9388,1.9097,2.237
39.395000,-0.6037,-0.7982,2.0213,2.255
39.396000,-0.4941,-0.6567,2.0459,2.205
39.396000,-0.4540,-0.5648,2.0396,2.164
39.397000,-0.4658,-0.4711,2.1160,2.217
39.398000,-0.4956,-0.4976,2.1438,2.256
39.398000,-0.5323,-0.4407,2.0819,2.194
39.399000,-0.4826,-0.3892,1.9776,2.072
39.400000,-0.3713,-0.4308,1.7782,1.867
39.400000,-0.2663,-0.5400,1.5613,1.673
39.401000,-0.1945,-0.6301,1.3166,1.473
39.401000,-0.1015,-0.7355,0.9447,1.202
39.401000,-0.0498,-0.8420,0.5138,0.988
39.402000,0.0069,-0.8977,0.0966,0.903
39.402000,0.0558,-0.9274,-0.3457,0.991
39.402000,0.0739,-0.9382,-0.7150,1.182
39.403000,0.0804,-0.9336,-0.9751,1.352
39.403000,0.1124,-0.9722,-1.1570,1.515
39.405000,0.1418,-0.9767,-1.2588,1.600
39.406000,0.1242,-1.0933,-1.3647,1.753
39.407000,0.1595,-1.1338,-1.3615,1.779
39.407000,0.1278,-1.1712,-1.3383,1.783
39.408000,-0.0118,-1.1259,-1.4339,1.823
39.408000,-0.0618,-0.9763,-1.4642,1.761
39.408000,-0.1822,-0.8214,-1.4787,1.701
39.409000,-0.4002,-0.6623,-1.3662,1.570
39.409000,-0.5106,-0.5405,-1.0317,1.272
39.410000,-0.4021,-0.5510,-0.6897,0.970
39.410000,-0.0691,-0.6683,-0.3344,0.750
39.411000,0.2347,-0.7984,-0.0119,0.832
39.412000,0.4162,-0.8097,0.2544,0.945
39.412000,0.5466,-0.7665,0.3832,1.016
39.413000,0.5318,-0.8049,0.3587,1.029
39.413000,0.2727,-0.7759,0.2704,0.866
39.414000,-0.1101,-0.7646,0.1470,0.786
39.414000,-0.4721,-0.7857,-0.0695,0.919
39.415000,-0.7587,-0.7847,-0.2267,1.115
39.415000,-0.9428,-0.7456,-0.3518,1.252
39.416000,-0.9967,-0.7480,-0.4668,1.331
39.416000,-0.9228,-0.8529,-0.4875,1.348
39.416000,-0.8012,-0.9407,-0.4653,1.320
39.417000,-0.7107,-0.9526,-0.4149,1.259
39.417000,-0.6933,-0.8809,-0.3613,1.178
39.417000,-0.6985,-0.7905,-0.2482,1.084
39.418000,-0.6726,-0.6999,-0.0921,0.975
39.419000,-0.6227,-0.7378,0.0103,0.965
39.419000,-0.5020,-0.8012,0.1171,0.953
39.420000,-0.5447,-0.6511,0.2052,0.873
39.421000,-0.7344,-0.4403,0.2431,0.890
39.421000,-0.7552,-0.3720,0.3037,0.895
39.421000,-0.6154,-0.4647,0.3870,0.863
39.421000,-0.4179,-0.5394,0.4584,0.822
39.421000,-0.2969,-0.5135,0.4937,0.772
39.422000,-0.3280,-0.4718,0.4647,0.739
39.422000,-0.3775,-0.4785,0.4004,0.729
39.422000,-0.4104,-0.4807,0.3884,0.742
39.422000,-0.5219,-0.4042,0.4031,0.773
39.422000,-0.6072,-0.3805,0.5085,0.879
39.423000,-0.6639,-0.4464,0.6445,1.027
39.423000,-0.6941,-0.5077,0.7106,1.116
39.423000,-0.6202,-0.5389,0.7486,1.112
39.424000,-0.5725,-0.5637,0.7273,1.084
39.424000,-0.5478,-0.6154,0.6990,1.080
39.425000,-0.5222,-0.6390,0.6590,1.056
39.425000,-0.5225,-0.6798,0.6203,1.058
39.425000,-0.6096,-0.7066,0.6006,1.110
39.425000,-0.8307,-0.6580,0.6349,1.235
39.425000,-1.0037,-0.6205,0.7142,1.379
39.426000,-1.0426,-0.6473,0.8180,1.475
39.426000,-1.0057,-0.7154,0.9824,1.577
39.426000,-0.8910,-0.7584,1.1410,1.634
39.426000,-0.7346,-0.8248,1.2874,1.696
39.426000,-0.6270,-0.8061,1.3909,1.726
39.427000,-0.5826,-0.6626,1.4306,1.681
39.427000,-0.5576,-0.4649,1.4873,1.655
39.427000,-0.5579,-0.3752,1.5143,1.657
39.427000,-0.6044,-0.3733,1.5279,1.685
39.428000,-0.6574,-0.3440,1.5328,1.703
39.428000,-0.7113,-0.3188,1.5630,1.747
39.428000,-0.6873,-0.2705,1.5269,1.696
39.429000,-0.6228,-0.2719,1.4301,1.583
39.429000,-0.5369,-0.2577,1.3491,1.475
39.430000,-0.4795,-0.1650,1.2580,1.356
39.430000,-0.3629,-0.0950,1.1458,1.206
39.431000,-0.2195,-0.0941,1.0239,1.051
39.431000,-0.0619,-0.1619,0.9163,0.933
39.431000,0.1324,-0.3193,0.7483,0.824
39.431000,0.2376,-0.5060,0.6052,0.824
39.431000,0.2717,-0.6677,0.4603,0.855
39.432000,0.2600,-0.8350,0.1688,0.891
39.432000,0.2169,-0.9402,-0.1790,0.981
39.432000,0.1415,-0.9926,-0.4809,1.112
39.432000,-0.0352,-0.9822,-0.5926,1.148
39.433000,-0.2000,-1.0690,-0.4821,1.190
39.433000,-0.4375,-1.2879,-0.2826,1.389
39.433000,-0.4721,-1.3023,0.0024,1.385
39.434000,-0.4344,-1.4239,0.3927,1.540
39.434000,-0.5640,-1.5907,0.8711,1.899
39.435000,-0.7560,-1.6225,1.2566,2.187
39.435000,-0.7809,-1.6050,1.5176,2.343
39.435000,-0.6805,-1.5322,1.7846,2.449
39.435000,-0.6268,-1.4033,1.9960,2.519
39.436000,-0.7849,-1.2002,2.1598,2.593
39.436000,-1.1153,-1.0369,2.3258,2.780
39.436000,-1.5246,-0.7487,2.4655,2.994
39.437000,-1.8176,-0.4603,2.6199,3.222
39.437000,-1.9340,-0.3027,2.7247,3.355
39.438000,-1.8616,-0.2043,2.7858,3.357
39.440000,-1.5280,-0.2453,2.7111,3.122
39.576000,-1.1362,-0.3737,2.6954,2.949
39.577000,-0.6959,-0.5256,2.6336,2.774
39.579000,-0.3724,-0.5871,2.5001,2.595
39.580000,-0.1733,-0.6301,2.3388,2.428
39.580000,-0.0789,-0.6815,2.2147,2.319
39.581000,-0.0935,-0.8027,2.0823,2.234
39.582000,-0.2355,-0.9714,1.9284,2.172
39.587000,-0.4390,-1.1486,1.7496,2.138
39.590000,-0.5443,-1.2014,1.5160,2.009
39.591000,-0.6592,-1.1966,1.2629,1.860
39.591000,-0.6585,-1.2163,1.0006,1.707
39.592000,-0.5191,-1.3052,0.8491,1.641
39.592000,-0.3608,-1.3487,0.6921,1.558
39.592000,-0.3427,-1.2796,0.5936,1.452
39.593000,-0.2768,-1.3113,0.6247,1.479
39.593000,-0.4412,-1.3030,0.6712,1.531
39.594000,-0.6474,-1.2919,0.7451,1.626
39.594000,-0.8229,-1.3267,0.8203,1.764
39.595000,-0.9784,-1.3106,0.8510,1.844
39.595000,-1.0426,-1.2535,0.7768,1.806
39.596000,-1.0651,-1.2140,0.6616,1.745
39.596000,-0.9990,-1.1584,0.6189,1.650
39.596000,-0.9156,-1.0927,0.5289,1.521
39.601000,-0.7999,-1.1509,0.5140,1.493
39.601000,-0.7299,-1.1461,0.5659,1.472
39.602000,-0.6868,-1.1477,0.5471,1.445
39.602000,-0.7003,-1.1163,0.4611,1.396
39.603000,-0.7645,-1.0022,0.3770,1.316
39.603000,-0.8280,-0.9559,0.2995,1.300
39.603000,-0.8549,-0.8562,0.2143,1.229
39.607000,-0.8713,-0.7593,0.1454,1.165
39.608000,-0.7921,-0.6983,0.1988,1.075
39.608000,-0.6448,-0.7255,0.2220,0.996
39.608000,-0.6062,-0.7378,0.2119,0.978
39.609000,-0.4056,-0.7722,0.2848,0.918
39.609000,-0.3359,-0.8532,0.2109,0.941
39.609000,-0.2106,-0.7913,0.1786,0.838
39.610000,-0.1127,-0.7126,0.0927,0.727
39.610000,-0.0394,-0.6725,0.0278,0.674
39.610000,0.0476,-0.5393,-0.0642,0.545
39.611000,0.0373,-0.5638,-0.2212,0.607
39.612000,0.0798,-0.4310,-0.3048,0.534
39.612000,0.2263,-0.5065,-0.2886,0.625
39.612000,0.2201,-0.4391,-0.3395,0.597
39.613000,0.2334,-0.3896,-0.4066,0.610
39.613000,0.3811,-0.4010,-0.4771,0.730
39.614000,0.5339,-0.4580,-0.5700,0.905
39.618000,0.5773,-0.5128,-0.6859,1.033
39.618000,0.6416,-0.5216,-0.8661,1.197
39.618000,0.6520,-0.5091,-1.0342,1.324
39.619000,0.6137,-0.5765,-1.1846,1.453
39.619000,0.4411,-0.6806,-1.3688,1.591
39.619000,0.2641,-0.7648,-1.4746,1.682
39.620000,0.1356,-0.6825,-1.5929,1.738
39.621000,-0.0612,-0.5924,-1.7484,1.847
39.622000,-0.2705,-0.5473,-1.7305,1.835
39.622000,-0.4900,-0.2804,-1.5981,1.695
39.623000,-0.5349,-0.0712,-1.3927,1.494
39.623000,-0.4696,-0.0949,-1.1605,1.256
39.623000,-0.2042,-0.2608,-0.7761,0.844
39.627000,0.1603,-0.3728,-0.4519,0.607
39.628000,0.3641,-0.4573,-0.2104,0.621
39.628000,0.4515,-0.4333,-0.0055,0.626
39.628000,0.3567,-0.3564,-0.0897,0.512
39.629000,0.1985,-0.2695,-0.2438,0.414
39.629000,-0.0008,0.0683,-0.3526,0.359
39.629000,-0.2064,0.0776,-0.4459,0.497
39.630000,-0.1247,-0.0024,-0.5625,0.576
39.631000,-0.0411,-0.1312,-0.6353,0.650
39.631000,-0.0691,-0.0723,-0.6535,0.661
39.631000,-0.3029,0.0603,-0.6505,0.720
39.632000,-0.4589,0.0864,-0.6029,0.763
39.632000,-0.4453,0.0497,-0.6215,0.766
39.632000,-0.3672,-0.1415,-0.5493,0.676
39.633000,-0.2427,-0.2683,-0.5474,0.656
39.634000,-0.0082,-0.2768,-0.5911,0.653
39.634000,0.0494,-0.2721,-0.5443,0.610
39.635000,0.0299,-0.0754,-0.5093,0.516
39.635000,-0.0875,-0.0121,-0.4207,0.430
39.636000,-0.1055,-0.0847,-0.1195,0.180
39.636000,-0.0575,-0.1143,0.0605,0.142
39.636000,-0.1082,-0.1121,0.2035,0.256
39.637000,-0.0176,-0.1304,0.3539,0.378
39.637000,-0.0700,0.0076,0.4098,0.416
39.641000,-0.0324,0.0553,0.4006,0.406
39.642000,0.0613,0.0506,0.4332,0.440
39.642000,0.1023,0.0452,0.4101,0.425
39.643000,0.0341,0.0209,0.5246,0.526
39.643000,-0.1428,0.0438,0.6629,0.679
39.643000,-0.3814,0.1048,0.8632,0.949
39.644000,-0.5768,0.0799,1.0066,1.163
39.644000,-0.7050,0.0012,1.1355,1.337
39.645000,-0.7427,-0.1025,1.1840,1.401
39.645000,-0.8403,-0.2176,1.2083,1.488
39.646000,-0.9148,-0.1889,1.0915,1.437
39.646000,-0.8853,-0.1776,0.9116,1.283
39.646000,-0.8620,-0.0738,0.6419,1.077
39.647000,-0.7638,0.0555,0.5882,0.966
39.647000,-0.6487,0.0433,0.5128,0.828
39.648000,-0.7119,-0.0509,0.5701,0.913
39.648000,-0.8127,-0.0545,0.7515,1.108
39.648000,-1.0520,0.0977,0.9559,1.425
39.649000,-1.2556,0.1476,1.1792,1.729
39.650000,-1.2671,0.0927,1.4897,1.958
39.650000,-1.1603,-0.0677,1.6735,2.037
39.654000,-0.9216,-0.1263,1.8050,2.031
39.655000,-0.7515,-0.1080,1.7093,1.870
39.655000,-0.5767,-0.0111,1.6668,1.764
39.656000,-0.3465,-0.0262,1.5797,1.617
39.656000,-0.0760,-0.1839,1.6313,1.643
39.657000,0.1945,-0.5385,1.5654,1.667
39.657000,0.3961,-0.7062,1.5114,1.715
39.658000,0.1982,-0.7525,1.5866,1.767
39.658000,0.0817,-1.0056,1.3843,1.713
39.659000,-0.2458,-1.0963,1.2996,1.718
39.659000,-0.4684,-1.2222,1.0073,1.652
39.660000,-0.4141,-1.5168,0.7620,1.747
39.660000,-0.5283,-1.6767,0.4763,1.821
39.661000,-0.6851,-1.9501,0.2835,2.086
39.662000,-0.9603,-2.0588,-0.1214,2.275
39.662000,-1.2119,-2.0512,-0.4790,2.430
39.663000,-1.5386,-1.9082,-0.8145,2.583
39.663000,-1.7293,-1.5447,-1.0133,2.530
39.666000,-1.7581,-1.2210,-1.0012,2.363
39.667000,-1.7261,-0.9904,-0.7454,2.125
39.668000,-1.5524,-0.6276,-0.2072,1.687
39.668000,-1.3030,-0.4325,0.5356,1.474
39.669000,-1.0510,-0.2392,1.2829,1.676
39.669000,-0.9899,-0.1240,1.9817,2.219
39.670000,-0.8807,0.1214,2.7155,2.857
39.671000,-0.9079,0.3139,3.1440,3.287
39.672000,-0.9492,0.5267,3.2965,3.471
39.673000,-0.8590,0.6351,3.4231,3.586
39.673000,-0.9978,0.7195,3.1151,3.349
39.676000,-0.9888,0.6453,2.8613,3.095
39.677000,-0.8718,0.4331,2.4999,2.683
39.678000,-0.8326,0.3001,1.9896,2.178
39.678000,-0.7151,0.1593,1.3717,1.555
39.678000,-0.6652,0.1336,0.6104,0.913
39.678000,-0.6239,0.1313,-0.0703,0.641
39.679000,-0.5968,0.1021,-0.6541,0.891
39.679000,-0.6468,0.0333,-1.0926,1.270
39.680000,-0.6586,-0.1188,-1.2263,1.397
39.680000,-0.7011,-0.2427,-1.3945,1.580
39.681000,-0.7965,-0.2262,-1.5466,1.754
39.681000,-0.9560,-0.1951,-1.4129,1.717
39.681000,-1.1299,-0.0737,-1.4153,1.813
39.682000,-0.8556,-0.0104,-1.2202,1.490
39.682000,-0.5259,0.0001,-1.1030,1.222
39.683000,-0.3222,0.0420,-0.8066,0.870
39.683000,-0.2961,0.1300,-0.5290,0.620
39.683000,-0.2883,0.2919,-0.1256,0.429
39.683000,-0.2720,0.4760,0.3664,0.659
39.683000,-0.2225,0.4980,0.8050,0.972
39.685000,-0.0419,0.3913,1.2097,1.272
39.686000,0.1264,0.2406,1.5771,1.600
39.686000,0.2521,0.1548,1.7296,1.755
39.687000,0.3771,0.1349,1.7106,1.757
39.687000,0.4547,0.1367,1.5852,1.655
39.687000,0.4091,0.1024,1.3901,1.453
39.688000,0.3086,0.0104,1.1260,1.168
39.688000,0.0837,-0.0086,0.8408,0.845
39.688000,-0.0840,-0.1277,0.5151,0.537
39.688000,-0.1370,-0.2237,0.1833,0.320
39.688000,-0.1649,-0.2971,-0.1002,0.354
39.689000,-0.2615,-0.2540,-0.3921,0.535
39.689000,-0.3337,-0.1300,-0.5355,0.644
39.689000,-0.3890,-0.0286,-0.6807,0.785
39.690000,-0.2415,-0.0262,-0.7406,0.779
39.690000,0.0240,-0.0376,-0.6357,0.637
39.691000,0.2393,0.0554,-0.4317,0.497
39.691000,0.1963,0.1699,-0.2657,0.371
39.691000,0.0374,0.1960,-0.0615,0.209
39.692000,-0.0496,0.1887,0.1031,0.221
39.692000,-0.0255,0.2277,0.2312,0.326
39.692000,0.0818,0.3353,0.2279,0.414
39.693000,0.2746,0.2527,0.2105,0.428
39.693000,0.4328,0.2566,0.0976,0.513
39.693000,0.5540,0.2421,-0.0185,0.605
39.693000,0.6783,0.2164,-0.0976,0.719
39.694000,0.7867,0.2147,-0.2476,0.852
39.694000,0.8508,0.1877,-0.3525,0.940
39.695000,0.8890,0.1014,-0.3998,0.980
39.695000,0.9131,0.0289,-0.4540,1.020
39.696000,0.8428,-0.0490,-0.4360,0.950
39.696000,0.7281,-0.1030,-0.5028,0.891
39.696000,0.6539,-0.1302,-0.6443,0.927
39.696000,0.5687,-0.0452,-0.7292,0.926
39.697000,0.5138,-0.0047,-0.8255,0.972
39.697000,0.4644,0.0371,-0.8919,1.006
39.703000,0.4359,0.0744,-0.9238,1.024
39.706000,0.3904,0.0820,-0.8109,0.904
39.707000,0.3139,0.1820,-0.6476,0.742
39.713000,0.2941,0.2251,-0.4236,0.563
39.718000,0.3252,0.2169,-0.1745,0.428
39.725000,0.4278,0.1553,-0.0202,0.456
39.727000,0.5522,0.0881,0.1446,0.578
39.735000,0.5694,0.0528,0.2705,0.633
39.740000,0.5955,0.0227,0.3013,0.668
39.745000,0.6573,-0.0165,0.2512,0.704
39.747000,0.6249,-0.0338,0.1876,0.653
39.753000,0.5269,-0.0265,0.0944,0.536
39.759000,0.4641,-0.0517,0.0532,0.470
39.770000,0.4104,-0.0929,-0.0092,0.421
39.772000,0.3026,-0.1800,-0.1132,0.370
39.772000,0.1325,-0.3245,-0.1337,0.375
39.779000,-0.0578,-0.3998,-0.2076,0.454
39.783000,-0.1903,-0.3687,-0.3696,0.556
39.789000,-0.2194,-0.3763,-0.4799,0.648
39.798000,-0.1807,-0.4233,-0.5106,0.687
39.801000,-0.1451,-0.4115,-0.4932,0.658
39.804000,-0.1232,-0.4086,-0.3912,0.579
39.810000,-0.0767,-0.4442,-0.1867,0.488
39.815000,-0.0310,-0.5284,0.0594,0.533
39.818000,0.0026,-0.5605,0.2321,0.607
39.829000,-0.0019,-0.5416,0.3332,0.636
39.831000,-0.0197,-0.5136,0.4025,0.653
39.833000,-0.0204,-0.4765,0.4549,0.659
39.838000,-0.0004,-0.4586,0.4731,0.659
39.843000,0.0194,-0.3621,0.4634,0.588
39.848000,0.0213,-0.2148,0.4460,0.495
39.860000,-0.0168,-0.0916,0.5430,0.551
39.862000,-0.0370,0.0074,0.7101,0.711
39.865000,0.0101,0.0310,0.8534,0.854
39.868000,0.0517,-0.0191,1.0517,1.053
39.874000,0.0837,-0.1172,1.2599,1.268
39.878000,0.0299,-0.2485,1.4613,1.483
39.892000,-0.0281,-0.3382,1.5914,1.627
39.894000,0.0166,-0.3954,1.6097,1.658
39.895000,0.0533,-0.5384,1.6122,1.701
39.898000,0.0798,-0.6917,1.5588,1.707
39.903000,0.1262,-0.7486,1.5308,1.709
39.908000,0.1064,-0.7967,1.5452,1.742
39.913000,0.0793,-0.8877,1.4597,1.710
39.922000,0.1498,-0.9979,1.3424,1.679
39.924000,0.2309,-1.0755,1.2191,1.642
39.929000,0.2735,-1.0880,1.0314,1.524
39.933000,0.3313,-1.0403,0.7773,1.340
39.939000,0.4069,-0.9498,0.6211,1.206
39.943000,0.4427,-0.8135,0.5978,1.102
39.953000,0.4029,-0.6552,0.6046,0.978
39.955000,0.3302,-0.5488,0.7356,0.975
39.958000,0.2906,-0.4653,0.9458,1.093
39.963000,0.2392,-0.3795,1.0825,1.172
39.968000,0.1786,-0.3439,1.1440,1.208
39.973000,0.1304,-0.3248,1.1173,1.171
39.988000,0.0880,-0.2691,0.9594,1.000
39.989000,0.0739,-0.1901,0.7886,0.815
39.990000,0.0881,-0.1352,0.5758,0.598
39.995000,0.0902,-0.1457,0.3171,0.360
39.999000,0.0008,-0.1497,0.1149,0.189
40.004000,-0.1502,-0.1409,-0.0356,0.209
40.010000,-0.3139,-0.1496,-0.0759,0.356
40.023000,-0.4211,-0.2812,-0.0282,0.507
40.025000,-0.4797,-0.4840,0.0077,0.681
40.030000,-0.5322,-0.5947,0.0632,0.801
40.032000,-0.5459,-0.6232,0.0827,0.833
40.036000,-0.5486,-0.5263,0.0194,0.761
40.039000,-0.4661,-0.4740,-0.1059,0.673
40.049000,-0.3073,-0.4886,-0.1743,0.603
40.051000,-0.2307,-0.5401,-0.1941,0.619
40.053000,-0.1783,-0.5933,-0.1358,0.634
40.059000,-0.1417,-0.6149,0.0015,0.631
51.033000,-0.1685,-0.6063,0.1515,0.647
51.034000,-0.2763,-0.5473,0.3161,0.690
51.037000,-0.3652,-0.4752,0.5417,0.808
51.040000,-0.4685,-0.4301,0.8142,1.033
51.040000,-0.6135,-0.3042,1.1247,1.317
51.041000,-0.6171,-0.2048,1.4104,1.553
51.042000,-0.4872,-0.2430,1.6229,1.712
51.044000,-0.3092,-0.3566,1.8174,1.878
51.046000,-0.1788,-0.4200,1.8472,1.903
51.047000,-0.0793,-0.3999,1.6577,1.707
51.047000,-0.0365,-0.3373,1.3926,1.433
51.178000,-0.0866,-0.8423,-0.5597,1.015
51.188000,-0.0246,-0.7431,-0.4834,0.887
51.189000,0.0740,-0.7282,-0.2782,0.783
51.190000,0.2248,-0.7356,0.0736,0.773
51.199000,0.1682,-0.6641,0.4060,0.796
51.201000,0.0862,-0.5875,0.6891,0.910
51.209000,0.0582,-0.5332,0.9054,1.052
51.212000,0.1329,-0.4610,1.0470,1.152
51.214000,0.1955,-0.4088,1.1636,1.249
51.219000,0.2090,-0.3503,1.1541,1.224
51.220000,0.1207,-0.3538,1.1213,1.182
51.221000,-0.0062,-0.2985,0.9752,1.020
51.222000,-0.0597,-0.2996,0.8556,0.908
51.227000,-0.1553,-0.3284,0.7406,0.825
51.232000,-0.2418,-0.3632,0.6287,0.765
51.235000,-0.3943,-0.3701,0.6264,0.828
51.238000,-0.4253,-0.4110,0.5268,0.792
51.239000,-0.3585,-0.4807,0.4622,0.757
51.240000,-0.2663,-0.4258,0.3617,0.619
51.241000,-0.1029,-0.3182,0.2305,0.406
51.246000,0.1327,-0.1841,0.1539,0.274
51.249000,0.4042,-0.0609,0.1279,0.428
51.249000,0.6066,0.0085,0.1031,0.615
51.253000,0.7503,-0.0531,0.1656,0.770
51.259000,0.7390,-0.1178,0.2732,0.797
51.260000,0.7099,-0.1516,0.3668,0.813
51.263000,0.6414,-0.2118,0.4287,0.800
51.267000,0.6007,-0.3072,0.4435,0.807
51.270000,0.6809,-0.4290,0.4196,0.908
51.274000,0.7361,-0.5284,0.3920,0.987
51.280000,0.8512,-0.5919,0.2307,1.062
51.281000,0.9254,-0.6308,0.0961,1.124
51.283000,0.9801,-0.6637,0.0423,1.184
51.283000,0.9669,-0.6823,-0.0159,1.184
51.285000,0.9216,-0.7204,-0.0227,1.170
51.286000,0.8155,-0.7440,-0.1031,1.109
51.289000,0.7775,-0.7915,-0.1431,1.119
51.291000,0.7468,-0.7553,-0.1980,1.080
51.292000,0.5451,-0.7043,-0.2644,0.929
51.293000,0.4892,-0.7165,-0.2487,0.903
51.296000,0.5342,-0.8089,-0.2376,0.998
51.298000,0.5257,-0.8455,-0.1905,1.014
51.301000,0.5169,-0.8723,-0.2142,1.036
51.302000,0.4509,-0.8292,-0.2396,0.974
51.303000,0.4169,-0.7480,-0.2729,0.899
51.306000,0.4937,-0.6486,-0.3132,0.873
51.307000,0.5095,-0.5413,-0.3692,0.830
51.308000,0.5277,-0.5331,-0.2997,0.808
51.315000,0.5589,-0.4667,-0.1567,0.745
51.316000,0.5628,-0.4337,-0.1022,0.718
51.317000,0.6057,-0.3292,0.0650,0.692
51.318000,0.6359,-0.1420,0.1802,0.676
51.319000,0.5132,0.0357,0.3264,0.609
51.320000,0.5428,0.1319,0.4519,0.718
51.323000,0.6230,0.2537,0.5385,0.862
51.326000,0.8643,0.3235,0.7091,1.164
51.328000,1.0071,0.3448,0.7760,1.317
51.329000,1.1147,0.2897,0.8649,1.440
51.330000,1.0936,0.1785,0.8614,1.404
51.331000,1.1624,0.0714,0.7743,1.398
51.332000,1.1035,-0.0235,0.5182,1.219
51.337000,1.0147,-0.1612,0.1968,1.046
51.340000,0.7296,-0.1740,-0.1419,0.763
51.341000,0.6016,-0.1587,-0.5097,0.804
51.344000,0.6424,-0.1144,-0.7860,1.022
51.346000,0.6270,-0.0875,-1.0005,1.184
51.347000,0.7869,-0.1168,-1.1022,1.359
51.348000,0.9634,-0.1624,-1.0648,1.445
51.355000,1.0821,-0.1980,-0.9790,1.473
51.357000,1.1473,-0.0502,-0.8284,1.416
51.359000,1.1990,0.0115,-0.5402,1.315
51.360000,1.1220,0.0830,-0.3426,1.176
51.361000,1.1065,0.2041,-0.0609,1.127
51.362000,1.1218,0.1381,0.1514,1.140
51.368000,1.0753,0.1734,0.2550,1.119
51.369000,0.9339,0.2588,0.3294,1.024
51.371000,0.7731,0.1607,0.2859,0.840
51.372000,0.7411,0.2006,0.1476,0.782
51.374000,0.6587,0.3204,0.0143,0.733
51.377000,0.5629,0.3350,-0.1045,0.663
51.379000,0.6406,0.1562,-0.1025,0.667
51.380000,0.7761,0.0740,-0.1626,0.796
51.381000,0.8245,0.0137,-0.1666,0.841
51.381000,0.8347,-0.0624,-0.1438,0.849
51.386000,0.7393,-0.1887,-0.1541,0.778
51.387000,0.6085,-0.0742,-0.1919,0.642
51.388000,0.5191,0.0206,-0.2050,0.558
51.389000,0.3927,0.0651,-0.1489,0.425
51.389000,0.3703,-0.0929,-0.1665,0.416
51.389000,0.5058,-0.2783,-0.0444,0.579
51.390000,0.4691,-0.3831,-0.1739,0.630
51.391000,0.3693,-0.3317,-0.4413,0.664
51.391000,0.2490,-0.1468,-0.5941,0.661
51.392000,0.1471,0.0958,-0.7898,0.809
51.392000,0.1827,0.2022,-0.7768,0.823
51.392000,0.1348,0.1723,-0.7815,0.812
