time,ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2)
19.529000,-0.2322,-0.4363,0.4800,0.689
19.531000,-0.2287,-0.4033,0.5875,0.748
19.536000,-0.2010,-0.3575,0.6899,0.803
19.541000,-0.2573,-0.3573,0.8216,0.932
19.547000,-0.2113,-0.3619,0.8376,0.937
19.557000,-0.1740,-0.4041,0.7802,0.896
19.558000,-0.1849,-0.3329,0.7896,0.877
19.561000,-0.1471,-0.2904,0.8029,0.866
19.567000,-0.0902,-0.2916,0.8297,0.884
19.572000,-0.0518,-0.1869,0.7538,0.778
19.582000,-0.0384,-0.1437,0.8404,0.853
19.583000,-0.0882,-0.0504,0.9698,0.975
19.590000,-0.0754,0.0652,1.0699,1.075
19.625000,-0.1227,0.1495,1.2028,1.218
19.626000,-0.1719,0.2231,1.2396,1.271
19.626000,-0.1627,0.2727,1.2554,1.295
19.626000,-0.1260,0.2245,1.1830,1.211
19.627000,0.0086,0.2135,1.0541,1.076
19.627000,0.1161,0.2344,0.9703,1.005
19.627000,0.2104,0.2245,0.8551,0.909
19.628000,0.2538,0.1777,0.7871,0.846
19.632000,0.2725,0.2223,0.7552,0.833
19.637000,0.2644,0.2476,0.6796,0.770
19.642000,0.2568,0.2476,0.6705,0.759
19.652000,0.2517,0.2029,0.5893,0.672
19.654000,0.2140,0.1544,0.5019,0.567
19.657000,0.2266,0.1183,0.4607,0.527
19.662000,0.2492,0.1300,0.3580,0.455
19.667000,0.3584,0.0974,0.2971,0.476
19.672000,0.3580,0.1679,0.3461,0.525
19.684000,0.4367,0.1673,0.1949,0.507
19.685000,0.5230,0.0870,0.0812,0.536
19.688000,0.5473,0.0553,0.1261,0.564
19.693000,0.3485,-0.0773,0.2319,0.426
19.698000,0.1010,-0.0507,0.3649,0.382
19.703000,-0.0372,0.0059,0.4741,0.476
19.716000,-0.0379,-0.0864,0.5577,0.566
19.719000,0.1082,-0.1407,0.5109,0.541
19.719000,0.0233,-0.1576,0.5499,0.572
19.723000,-0.0148,-0.1885,0.7024,0.727
19.741000,-0.0581,-0.1864,0.8598,0.882
19.743000,-0.0971,-0.1894,1.0218,1.044
19.745000,-0.0838,-0.2356,1.0648,1.094
19.746000,-0.1604,-0.2396,1.0269,1.067
19.749000,-0.0761,-0.2624,1.0028,1.039
19.753000,-0.0468,-0.3846,1.0072,1.079
19.758000,0.0101,-0.4045,1.0025,1.081
19.782000,0.0576,-0.4038,0.9742,1.056
19.783000,0.1834,-0.3236,0.9455,1.016
19.783000,0.2732,-0.4270,0.9120,1.043
19.784000,0.3056,-0.4751,0.9431,1.099
19.784000,0.2474,-0.4934,0.9531,1.101
19.787000,0.1986,-0.4874,1.0771,1.199
19.792000,0.0943,-0.5034,1.0774,1.193
19.797000,0.1057,-0.4521,1.0721,1.168
19.802000,0.0771,-0.4205,1.1668,1.243
19.807000,0.0735,-0.3677,1.2304,1.286
19.812000,0.1304,-0.3727,1.1569,1.222
19.817000,0.1146,-0.3547,1.2461,1.301
19.822000,0.1302,-0.3533,1.1851,1.243
19.828000,0.1712,-0.3538,1.1401,1.206
19.833000,0.2904,-0.2886,1.1237,1.196
19.838000,0.3100,-0.3076,1.0962,1.180
19.842000,0.3527,-0.2773,0.9885,1.086
19.848000,0.3504,-0.3878,0.9357,1.072
19.853000,0.3795,-0.6296,0.7353,1.040
19.858000,0.2513,-0.7566,0.7213,1.075
19.870000,0.0736,-0.8589,0.7092,1.116
19.873000,0.0100,-0.8523,0.6178,1.053
19.874000,0.0926,-0.8606,0.5698,1.036
19.908000,0.2549,-0.8975,0.5104,1.063
19.909000,0.3565,-0.8978,0.3551,1.029
19.909000,0.3728,-0.9533,0.2265,1.048
19.910000,0.3622,-1.0429,0.1178,1.110
19.910000,0.2068,-1.0926,0.1723,1.125
19.911000,0.1138,-1.0622,0.2065,1.088
19.911000,0.0573,-1.0319,0.2268,1.058
19.913000,0.0086,-1.0801,0.2334,1.105
19.918000,0.0306,-1.0773,0.2215,1.100
19.925000,0.0458,-1.0376,0.0741,1.041
19.928000,0.1188,-1.0378,0.0295,1.045
19.933000,0.1286,-1.0122,-0.0438,1.021
19.937000,0.1101,-1.0012,-0.0516,1.009
19.942000,0.1175,-0.9850,-0.0266,0.992
19.948000,0.2028,-1.0002,-0.0751,1.023
19.952000,0.1720,-1.0380,-0.0610,1.054
19.957000,0.1811,-1.0512,-0.0291,1.067
19.962000,0.1782,-0.9850,0.0355,1.002
19.968000,0.2063,-0.9543,0.0588,0.978
19.973000,0.2255,-0.9094,0.1126,0.944
19.985000,0.2372,-0.8258,0.1471,0.872
19.986000,0.2589,-0.8134,0.1482,0.866
19.988000,0.2159,-0.7211,0.1552,0.769
19.994000,0.1732,-0.6624,0.1843,0.709
20.029000,0.0868,-0.6359,0.2061,0.674
20.030000,0.0398,-0.5408,0.2447,0.595
20.031000,0.0625,-0.4172,0.2801,0.506
20.032000,0.2028,-0.3144,0.1989,0.424
20.033000,0.3157,-0.2481,0.0589,0.406
20.033000,0.4875,-0.1972,-0.0926,0.534
20.034000,0.6063,-0.2387,-0.2186,0.687
20.035000,0.7548,-0.2472,-0.2588,0.835
20.038000,0.8112,-0.2025,-0.3338,0.900
20.043000,0.8121,-0.0315,-0.3126,0.871
20.048000,0.8193,0.1017,-0.2119,0.852
20.053000,0.7731,0.2909,-0.0385,0.827
20.058000,0.7015,0.4113,0.0975,0.819
20.063000,0.7147,0.5689,0.2097,0.937
20.068000,0.7266,0.6622,0.2871,1.024
20.073000,0.7328,0.6659,0.1592,1.003
20.079000,0.8253,0.6548,0.1165,1.060
20.084000,0.9596,0.6470,-0.0244,1.158
20.089000,1.0666,0.5626,-0.2282,1.227
20.094000,1.0924,0.4409,-0.3771,1.237
20.100000,1.0323,0.3955,-0.4805,1.205
20.104000,0.9081,0.3874,-0.5332,1.122
20.110000,0.7615,0.3199,-0.5113,0.971
20.123000,0.6127,0.2998,-0.4574,0.821
20.125000,0.4959,0.2538,-0.4828,0.737
20.126000,0.4535,0.2674,-0.4913,0.720
20.164000,0.3637,0.2363,-0.4880,0.653
20.165000,0.3418,0.2031,-0.5318,0.664
20.165000,0.3010,0.1639,-0.5118,0.616
20.165000,0.2883,0.1614,-0.5262,0.621
20.166000,0.2906,0.0390,-0.6022,0.670
20.166000,0.2969,-0.1174,-0.6923,0.762
20.166000,0.2862,-0.2598,-0.8157,0.903
20.167000,0.2698,-0.3671,-0.9403,1.045
20.169000,0.2179,-0.4589,-0.9305,1.060
20.173000,0.1492,-0.5531,-0.9257,1.089
20.178000,0.1221,-0.5889,-0.9428,1.118
20.184000,0.0389,-0.6356,-0.8662,1.075
20.188000,-0.0675,-0.6514,-0.7534,0.998
20.193000,-0.1495,-0.6372,-0.5987,0.887
20.199000,-0.2169,-0.5588,-0.4351,0.741
20.204000,-0.2405,-0.4889,-0.3669,0.657
20.209000,-0.2378,-0.4732,-0.2515,0.586
20.214000,-0.2421,-0.4915,-0.1618,0.571
20.219000,-0.2330,-0.5186,-0.1283,0.583
20.224000,-0.2244,-0.5403,-0.0796,0.590
20.229000,-0.1971,-0.5560,-0.0951,0.597
20.235000,-0.1483,-0.5828,-0.1740,0.626
20.239000,-0.1018,-0.5888,-0.2037,0.631
20.245000,-0.1112,-0.6037,-0.2052,0.647
20.255000,-0.0721,-0.6018,-0.1619,0.627
20.256000,-0.0838,-0.5581,-0.1147,0.576
20.260000,-0.0923,-0.5085,0.0020,0.517
20.299000,-0.0948,-0.3514,0.1538,0.395
20.300000,-0.0769,-0.1884,0.2554,0.327
20.301000,-0.0029,-0.0671,0.2904,0.298
20.301000,0.1090,0.0111,0.2793,0.300
20.301000,0.1944,-0.0185,0.2118,0.288
20.302000,0.2637,-0.0865,0.0240,0.279
20.302000,0.3555,-0.2190,-0.1298,0.437
20.302000,0.3896,-0.2981,-0.1865,0.525
20.304000,0.3997,-0.3097,-0.2429,0.561
20.309000,0.3707,-0.2799,-0.2052,0.508
20.315000,0.2564,-0.2085,-0.0828,0.341
20.319000,0.1802,-0.1009,0.0732,0.219
20.324000,0.1471,-0.0286,0.2602,0.300
20.329000,0.0775,0.0638,0.3646,0.378
20.334000,0.0561,0.1485,0.4622,0.489
20.340000,0.0716,0.1778,0.6618,0.689
20.345000,0.0561,0.2910,0.8968,0.944
20.350000,0.0855,0.3302,1.1283,1.179
20.355000,0.1201,0.3674,1.2634,1.321
20.360000,0.0051,0.5077,1.1034,1.215
20.367000,0.0015,0.3913,1.0588,1.129
20.372000,0.0169,0.4598,0.9964,1.097
20.375000,0.1256,0.5614,0.9038,1.071
20.380000,0.2959,0.4586,0.9512,1.097
20.385000,0.4721,0.4229,0.9335,1.128
20.391000,0.6513,0.4120,0.9029,1.187
20.395000,0.7871,0.3302,0.8175,1.182
20.407000,0.9585,0.2947,0.7310,1.241
20.409000,1.0870,0.2699,0.7024,1.322
20.416000,1.1763,0.1243,0.6398,1.345
20.418000,1.2371,-0.0220,0.6328,1.390
20.419000,1.1661,-0.1517,0.6753,1.356
20.421000,1.0100,-0.2597,0.7477,1.283
20.446000,0.8343,-0.2880,0.8620,1.234
20.447000,0.7074,-0.2758,0.9764,1.237
20.447000,0.6139,-0.3036,1.0622,1.264
20.447000,0.5333,-0.3605,1.1215,1.293
20.448000,0.4567,-0.4172,1.1133,1.274
20.450000,0.3419,-0.5330,1.0944,1.264
20.455000,0.2120,-0.5916,1.1446,1.306
20.459000,0.1708,-0.5875,1.2149,1.360
20.465000,0.1846,-0.6267,1.1877,1.356
20.470000,0.1335,-0.5683,1.0860,1.233
20.475000,0.1827,-0.5941,1.1245,1.285
20.480000,0.1903,-0.7519,1.1058,1.351
20.485000,0.1036,-0.7602,1.0399,1.292
20.490000,0.0780,-0.7484,1.0316,1.277
20.495000,0.0404,-0.7941,1.0436,1.312
20.500000,-0.0311,-0.8051,1.1274,1.386
20.506000,-0.1065,-0.8014,1.1818,1.432
20.510000,-0.1312,-0.7687,1.2404,1.465
20.517000,-0.0828,-0.6776,1.2940,1.463
20.521000,-0.0289,-0.6095,1.3809,1.510
20.526000,0.0406,-0.6014,1.3983,1.523
20.531000,0.1236,-0.6237,1.2703,1.421
20.541000,0.1827,-0.6610,1.1076,1.303
20.542000,0.2292,-0.6891,0.9977,1.234
20.548000,0.2435,-0.7033,0.8839,1.156
20.584000,0.2366,-0.6892,0.8632,1.130
20.585000,0.2094,-0.6280,0.8756,1.098
20.585000,0.2200,-0.5931,0.8066,1.025
20.586000,0.2616,-0.5623,0.7732,0.991
20.587000,0.2944,-0.5569,0.7047,0.945
20.587000,0.3179,-0.5922,0.6046,0.904
20.587000,0.3189,-0.5866,0.5329,0.854
20.588000,0.2967,-0.6230,0.5287,0.869
20.590000,0.2811,-0.6054,0.5422,0.860
20.595000,0.2840,-0.5456,0.5053,0.796
20.600000,0.3268,-0.4837,0.4806,0.756
20.605000,0.3619,-0.4586,0.4830,0.758
20.610000,0.3683,-0.4415,0.4383,0.723
20.615000,0.4073,-0.5001,0.4174,0.768
20.620000,0.4202,-0.5591,0.3806,0.796
20.625000,0.4030,-0.6464,0.3253,0.828
20.631000,0.4040,-0.7246,0.2230,0.859
20.635000,0.4340,-0.8145,0.1724,0.939
20.641000,0.4306,-0.8824,0.1944,1.001
20.646000,0.3622,-0.9371,0.2217,1.029
20.651000,0.2067,-1.0291,0.3142,1.096
20.657000,0.0291,-1.0278,0.4395,1.118
20.661000,-0.1291,-0.9436,0.6131,1.133
20.666000,-0.2479,-0.8763,0.7552,1.183
20.672000,-0.2797,-0.7471,0.8805,1.188
20.677000,-0.2498,-0.6222,0.8670,1.096
20.682000,-0.1892,-0.5760,0.8247,1.024
20.692000,-0.1307,-0.5452,0.7428,0.931
20.693000,-0.0858,-0.5074,0.5825,0.777
20.698000,-0.0649,-0.4877,0.4413,0.661
20.708000,-0.0060,-0.4678,0.3279,0.571
20.709000,0.0457,-0.4762,0.2476,0.539
20.712000,0.1157,-0.5070,0.1572,0.543
20.741000,0.1404,-0.4859,0.0505,0.508
20.742000,0.1398,-0.4623,-0.0407,0.485
20.742000,0.2239,-0.3987,-0.1269,0.475
20.742000,0.3150,-0.4168,-0.1983,0.559
20.743000,0.3945,-0.4455,-0.2847,0.660
20.743000,0.3926,-0.4641,-0.3986,0.727
20.746000,0.3710,-0.5238,-0.5263,0.830
20.751000,0.3293,-0.6390,-0.5261,0.891
20.755000,0.2040,-0.7109,-0.5168,0.902
20.761000,0.1140,-0.7334,-0.5111,0.901
20.766000,0.0972,-0.8180,-0.5054,0.966
20.771000,0.0880,-0.8762,-0.5146,1.020
20.776000,0.0629,-0.8238,-0.5614,0.999
20.781000,0.0359,-0.8183,-0.5893,1.009
20.786000,0.0668,-0.8418,-0.5791,1.024
20.791000,0.0350,-0.8602,-0.5056,0.998
20.796000,-0.0928,-0.8125,-0.4388,0.928
20.808000,-0.1643,-0.7426,-0.3302,0.829
20.809000,-0.1610,-0.6861,-0.2544,0.749
20.811000,-0.2064,-0.6591,-0.1535,0.707
20.817000,-0.1600,-0.6992,-0.1832,0.740
20.853000,-0.1224,-0.7211,-0.2742,0.781
20.854000,-0.1034,-0.7593,-0.3366,0.837
20.855000,-0.0416,-0.8064,-0.4298,0.915
20.855000,0.0426,-0.8154,-0.5884,1.006
20.856000,0.1294,-0.8127,-0.6298,1.036
20.856000,0.1757,-0.8290,-0.6775,1.085
20.857000,0.1731,-0.8387,-0.7427,1.134
20.857000,0.0935,-0.7714,-0.7311,1.067
20.861000,0.0637,-0.7990,-0.6983,1.063
20.866000,0.0388,-0.8877,-0.5583,1.049
20.871000,-0.1213,-0.8733,-0.5318,1.030
20.877000,-0.3248,-0.7680,-0.4651,0.955
20.881000,-0.4228,-0.7412,-0.2439,0.887
20.886000,-0.4327,-0.7249,-0.2572,0.883
20.891000,-0.4333,-0.7126,-0.1952,0.857
20.896000,-0.3695,-0.6694,-0.0431,0.766
20.901000,-0.3529,-0.6502,-0.0055,0.740
20.906000,-0.1651,-0.6988,0.0858,0.723
20.911000,0.2113,-0.9637,0.3593,1.050
20.916000,0.0630,-0.5799,0.2009,0.617
20.921000,-0.2460,-0.2984,0.1676,0.421
20.929000,-0.2939,-0.3975,0.0910,0.503
20.931000,-0.0689,-0.3832,0.3992,0.558
20.940000,-0.0331,-0.3360,0.1605,0.374
20.941000,-0.1887,-0.2866,-0.0188,0.344
20.948000,-0.2037,-0.3175,-0.2468,0.451
20.952000,-0.0723,-0.5075,-0.0402,0.514
20.979000,0.0894,-0.6516,-0.3752,0.757
20.980000,0.0392,-0.6961,0.0924,0.703
20.981000,-0.1135,-0.6344,0.2159,0.680
20.982000,-0.0583,-0.5682,0.0528,0.574
20.982000,-0.1042,-0.6162,0.2962,0.692
20.983000,-0.1861,-0.6058,0.4854,0.798
20.987000,-0.2915,-0.5920,0.5760,0.876
20.992000,-0.4256,-0.5185,0.8367,1.072
20.997000,-0.3751,-0.4888,0.6304,0.881
21.001000,-0.3602,-0.5666,0.7086,0.976
21.007000,-0.3807,-0.5728,0.8070,1.060
21.012000,-0.1882,-0.5944,0.5882,0.857
21.016000,-0.1260,-0.5963,0.5645,0.831
21.021000,-0.1218,-0.5433,0.5911,0.812
21.027000,-0.0602,-0.5517,0.6399,0.847
21.031000,-0.0532,-0.4334,0.6477,0.781
21.037000,-0.0268,-0.4269,0.6911,0.813
21.042000,0.0084,-0.3311,0.7345,0.806
21.047000,-0.0112,-0.1738,0.7226,0.743
21.052000,0.1295,-0.1443,0.7449,0.770
21.058000,0.2669,-0.0907,0.8049,0.853
21.063000,0.2889,-0.1366,0.7469,0.812
21.068000,0.2749,-0.1876,0.5933,0.680
21.080000,0.2798,-0.2400,0.5012,0.622
21.081000,0.3144,-0.3147,0.3785,0.584
21.084000,0.3122,-0.4753,0.3693,0.678
21.123000,0.2020,-0.6239,0.2559,0.704
21.124000,0.1330,-0.6204,0.2843,0.695
21.124000,0.0519,-0.6303,0.3057,0.702
21.124000,-0.0149,-0.6613,0.3991,0.773
21.125000,-0.1096,-0.6661,0.4278,0.799
21.125000,-0.2474,-0.5917,0.4765,0.799
21.125000,-0.2749,-0.5578,0.5895,0.857
21.126000,-0.1895,-0.4732,0.6414,0.819
21.127000,-0.1265,-0.4728,0.6878,0.844
21.132000,-0.0026,-0.4540,0.6594,0.801
21.137000,-0.0260,-0.4828,0.7254,0.872
21.142000,-0.0743,-0.5356,0.7250,0.904
21.147000,-0.1095,-0.5649,0.8343,1.013
21.152000,-0.0744,-0.5852,0.8913,1.069
21.158000,-0.0591,-0.7104,0.8392,1.101
21.162000,0.0074,-0.7565,0.7769,1.084
21.167000,0.1071,-0.8348,0.7333,1.116
21.173000,0.1462,-0.8712,0.6900,1.121
21.178000,0.1702,-0.7992,0.7448,1.106
21.183000,0.2637,-0.8689,0.7039,1.149
21.197000,0.3032,-0.8588,0.7905,1.206
21.199000,0.2855,-0.8413,0.7929,1.191
21.199000,0.2937,-0.7773,0.7555,1.123
21.203000,0.3443,-0.8031,0.7948,1.181
21.244000,0.3282,-0.7821,0.8327,1.189
21.245000,0.2959,-0.7273,0.8476,1.155
21.246000,0.2629,-0.7712,0.9477,1.250
21.247000,0.4062,-0.7439,0.8534,1.203
21.248000,0.4642,-0.7623,0.8021,1.200
21.249000,0.4617,-0.7753,0.7945,1.202
21.249000,0.5887,-0.8633,0.5522,1.182
21.250000,0.6258,-0.8629,0.5927,1.220
21.250000,0.6589,-0.9354,0.5743,1.280
21.253000,0.6299,-0.9176,0.6518,1.290
21.258000,0.5517,-0.8711,0.7992,1.305
21.263000,0.5001,-0.7883,0.9518,1.333
21.268000,0.4290,-0.8212,1.0127,1.373
21.273000,0.4731,-0.8397,1.1175,1.476
21.278000,0.5028,-0.9044,1.0452,1.471
21.283000,0.5219,-0.8796,1.1148,1.513
21.289000,0.4506,-0.9400,1.2269,1.610
21.293000,0.3786,-0.9257,1.2776,1.622
21.298000,0.3212,-0.9323,1.3554,1.676
21.304000,0.3427,-0.9730,1.3565,1.704
21.309000,0.3194,-1.0643,1.3223,1.727
21.314000,0.2859,-1.1954,1.1626,1.692
21.319000,0.3035,-1.2754,1.0456,1.677
21.324000,0.2707,-1.3625,0.8861,1.648
21.329000,0.2981,-1.4335,0.8319,1.684
21.333000,0.2575,-1.3650,0.7103,1.560
21.338000,0.3223,-1.4139,0.6589,1.593
21.345000,0.2736,-1.4132,0.5905,1.556
21.349000,0.1640,-1.3806,0.5000,1.477
21.354000,0.3800,-1.2762,0.5762,1.451
21.365000,0.3142,-1.2205,0.5053,1.358
21.366000,0.3426,-1.3165,0.3421,1.403
21.370000,0.3437,-1.2326,0.4080,1.343
21.447000,0.4197,-1.1625,0.5538,1.354
21.450000,0.3771,-1.1195,0.3935,1.245
21.452000,0.3667,-1.2041,0.4084,1.323
21.453000,0.2250,-1.2323,0.4181,1.321
21.454000,0.1804,-1.2158,0.4455,1.307
21.455000,0.1370,-1.1765,0.3563,1.237
21.456000,0.2205,-1.1158,0.3121,1.179
21.457000,0.2378,-1.0346,0.1855,1.078
21.458000,0.3490,-0.9461,0.1071,1.014
21.459000,0.3884,-0.9413,0.1064,1.024
21.460000,0.3905,-0.9133,-0.0185,0.993
21.461000,0.4240,-0.8638,-0.0644,0.964
21.462000,0.4472,-0.7932,-0.1179,0.918
21.463000,0.5308,-0.6681,-0.0845,0.857
21.465000,0.5775,-0.5227,-0.0347,0.780
21.465000,0.5944,-0.4994,0.0394,0.777
21.466000,0.6378,-0.3849,-0.0640,0.748
21.467000,0.7661,-0.3192,0.0081,0.830
21.468000,0.8366,-0.2051,0.0259,0.862
21.469000,0.9041,-0.0759,0.0822,0.911
21.487000,0.9653,0.0588,0.1068,0.973
21.490000,0.9947,0.1618,0.2234,1.032
21.491000,1.0257,0.2323,0.2799,1.088
21.492000,1.0444,0.1205,0.2942,1.092
21.515000,0.7895,0.2582,0.1045,0.837
21.516000,0.8123,0.2307,0.2244,0.874
21.517000,0.8718,0.1231,0.2226,0.908
21.517000,0.8625,0.0952,0.1350,0.878
21.518000,0.7642,0.1222,0.0271,0.774
21.518000,0.7724,0.0883,-0.0478,0.779
21.524000,0.8618,0.1467,-0.1092,0.881
21.528000,0.9412,0.1900,-0.0864,0.964
21.533000,0.9758,0.2370,-0.0578,1.006
21.538000,0.9349,0.2658,-0.0451,0.973
21.543000,0.9145,0.3399,0.0309,0.976
21.548000,0.9300,0.3445,0.0114,0.992
21.554000,1.0266,0.3236,0.0482,1.077
21.558000,1.2050,0.1580,0.0434,1.216
21.563000,1.0372,0.1160,-0.3433,1.099
21.568000,0.9359,0.0657,-0.5514,1.088
21.574000,0.9888,-0.1621,-0.5193,1.129
21.578000,0.9103,-0.3031,-0.6326,1.149
21.584000,0.8247,-0.3735,-0.7012,1.145
21.589000,0.7586,-0.4331,-0.7513,1.152
21.596000,0.7029,-0.5212,-0.6893,1.114
21.599000,0.6017,-0.4916,-0.5697,0.963
21.604000,0.4054,-0.4143,-0.3818,0.694
21.617000,0.2444,-0.4298,-0.1784,0.526
21.618000,0.0837,-0.4610,-0.0987,0.479
21.619000,-0.0056,-0.5024,-0.1485,0.524
21.661000,-0.0308,-0.6701,-0.1736,0.693
21.661000,-0.0803,-0.8064,-0.4953,0.950
21.662000,-0.1793,-0.9412,-0.6066,1.134
21.662000,-0.2926,-1.0098,-0.5726,1.197
21.662000,-0.3377,-1.0038,-0.6038,1.219
21.662000,-0.3535,-0.8830,-0.4362,1.046
21.663000,-0.3518,-0.7117,-0.3571,0.870
21.663000,-0.2866,-0.5823,-0.2772,0.706
21.664000,-0.2484,-0.4570,-0.0855,0.527
21.669000,-0.2084,-0.3223,0.0731,0.391
21.674000,-0.1325,-0.2551,0.1246,0.313
21.679000,-0.0889,-0.2636,0.1132,0.300
21.684000,-0.0354,-0.2616,0.0566,0.270
21.689000,0.0356,-0.3085,0.0011,0.311
21.694000,0.0094,-0.3943,0.0204,0.395
21.699000,-0.0702,-0.4139,0.0397,0.422
21.704000,-0.1150,-0.3900,0.1256,0.426
21.710000,-0.0620,-0.3994,0.2457,0.473
21.715000,-0.0021,-0.3966,0.3394,0.522
21.719000,0.0147,-0.3769,0.4283,0.571
21.724000,0.0502,-0.3294,0.5192,0.617
21.730000,0.0485,-0.2918,0.6440,0.709
21.735000,0.0139,-0.2895,0.7865,0.838
21.740000,-0.0190,-0.2829,0.9251,0.968
21.750000,-0.0280,-0.2752,0.9666,1.005
21.751000,0.0151,-0.2817,0.9217,0.964
21.755000,0.0640,-0.2201,0.9224,0.950
21.783000,0.1602,-0.1661,0.9711,0.998
21.785000,0.2292,-0.1861,0.9859,1.029
21.785000,0.1923,-0.2103,1.0473,1.085
21.786000,0.0471,-0.1628,1.1133,1.126
21.786000,-0.0639,-0.1042,1.1614,1.168
21.786000,-0.0645,-0.0816,1.2391,1.244
21.789000,-0.0476,-0.0082,1.2704,1.271
21.794000,0.0464,0.0230,1.2305,1.232
21.799000,0.1320,-0.0433,1.0991,1.108
21.804000,0.2394,-0.1527,0.9707,1.011
21.810000,0.3711,-0.2841,0.8055,0.931
21.815000,0.4243,-0.3760,0.6264,0.845
21.820000,0.4551,-0.4335,0.5205,0.816
21.825000,0.4495,-0.4794,0.4924,0.821
21.830000,0.3649,-0.5179,0.4889,0.800
21.831000,0.2599,-0.6210,0.4850,0.830
21.835000,0.1548,-0.7323,0.4427,0.870
21.840000,0.1429,-0.8276,0.3569,0.913
21.845000,0.2068,-0.9179,0.2655,0.978
21.850000,0.1913,-0.9346,0.1789,0.971
21.855000,0.1508,-0.9407,0.1468,0.964
21.876000,0.0622,-1.0065,0.2379,1.036
21.879000,-0.0728,-1.0210,0.3531,1.083
21.883000,-0.2063,-1.0068,0.3883,1.099
21.886000,-0.2830,-1.0632,0.4349,1.183
21.887000,-0.3114,-1.0678,0.4642,1.205
21.889000,-0.3492,-1.0961,0.4519,1.236
21.891000,-0.4005,-1.1711,0.4316,1.311
21.917000,-0.4695,-1.1776,0.4200,1.335
21.918000,-0.4751,-1.1949,0.4340,1.357
21.919000,-0.4671,-1.1866,0.5149,1.375
21.919000,-0.4341,-1.1209,0.6306,1.357
21.920000,-0.3919,-1.0700,0.7205,1.348
21.920000,-0.3546,-1.0462,0.8406,1.388
21.925000,-0.3273,-1.0164,0.9804,1.450
21.932000,-0.3387,-0.9351,1.1499,1.520
21.935000,-0.3444,-0.8297,1.3412,1.614
21.940000,-0.3615,-0.7589,1.5126,1.730
21.945000,-0.3668,-0.7659,1.6404,1.847
21.950000,-0.3510,-0.7774,1.5890,1.804
21.955000,-0.3459,-0.7770,1.4791,1.706
21.960000,-0.2999,-0.7691,1.3896,1.616
21.965000,-0.2158,-0.6912,1.2712,1.463
21.970000,-0.0976,-0.5982,1.1315,1.284
21.975000,0.0525,-0.5368,0.9263,1.072
21.980000,0.1722,-0.4791,0.6982,0.864
21.985000,0.3400,-0.4343,0.5576,0.784
21.990000,0.4855,-0.4508,0.4241,0.787
22.001000,0.6105,-0.4477,0.2732,0.805
22.002000,0.6482,-0.4167,0.1939,0.795
22.007000,0.6477,-0.3870,0.1339,0.766
22.046000,0.7143,-0.3742,0.1080,0.814
22.047000,0.7733,-0.3485,0.0792,0.852
22.048000,0.8094,-0.3314,-0.0045,0.875
22.048000,0.7390,-0.3817,-0.0127,0.832
22.049000,0.7072,-0.4610,0.0122,0.844
22.049000,0.6214,-0.5015,0.0203,0.799
22.050000,0.5626,-0.5910,-0.0265,0.816
22.050000,0.6492,-0.6988,-0.1525,0.966
22.051000,0.6979,-0.7476,-0.2095,1.044
22.055000,0.6793,-0.8414,-0.1942,1.099
22.060000,0.6117,-0.9226,-0.1672,1.119
22.066000,0.4721,-0.9187,-0.0393,1.034
22.071000,0.2301,-0.9157,0.1446,0.955
22.075000,0.0388,-0.8734,0.2985,0.924
22.081000,-0.1279,-0.8634,0.4160,0.967
22.086000,-0.1817,-0.8008,0.4971,0.960
22.090000,-0.2054,-0.7855,0.5426,0.977
22.100000,-0.2180,-0.7049,0.6292,0.970
22.101000,-0.2451,-0.6453,0.6736,0.964
22.106000,-0.2143,-0.6303,0.6328,0.918
22.111000,-0.0725,-0.6414,0.3893,0.754
22.131000,-0.0128,-0.6819,0.3264,0.756
22.132000,-0.1230,-0.6934,0.4668,0.845
22.132000,-0.0856,-0.5885,0.2670,0.652
22.133000,-0.0064,-0.5067,0.1662,0.533
22.136000,0.0404,-0.4922,0.1560,0.518
22.140000,0.1605,-0.4531,-0.0055,0.481
22.146000,0.2603,-0.4310,-0.1327,0.521
22.151000,0.3249,-0.4484,-0.1791,0.582
22.156000,0.4008,-0.4337,-0.2224,0.631
22.160000,0.4463,-0.3909,-0.1944,0.624
22.165000,0.4710,-0.3224,-0.1273,0.585
22.170000,0.4855,-0.3173,-0.1535,0.600
22.176000,0.5039,-0.3220,-0.0677,0.602
22.181000,0.5367,-0.2773,-0.1313,0.618
22.187000,0.5725,-0.2928,-0.1998,0.673
22.192000,0.5697,-0.3587,-0.1919,0.700
22.198000,0.5134,-0.3195,-0.2422,0.651
22.202000,0.4492,-0.3291,-0.1165,0.569
22.207000,0.3926,-0.3590,-0.0129,0.532
22.212000,0.3127,-0.4048,0.0252,0.512
22.217000,0.2118,-0.4000,0.0876,0.461
22.222000,0.2030,-0.4500,0.0770,0.500
22.227000,0.2089,-0.4289,0.0355,0.478
22.240000,0.1941,-0.4541,0.0361,0.495
22.242000,0.1401,-0.4873,0.1010,0.517
22.242000,0.0882,-0.4848,0.0993,0.503
22.251000,0.1109,-0.5006,0.0788,0.519
22.252000,0.1027,-0.5626,0.0753,0.577
22.284000,0.1344,-0.5918,0.0300,0.608
22.286000,0.1730,-0.6034,-0.0544,0.630
22.286000,0.2201,-0.6875,-0.1653,0.741
