time,ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2)
7.477000,-1.6285,-0.8655,1.0457,2.120
7.479000,-1.5626,-0.8789,1.0426,2.074
7.482000,-1.5095,-0.8683,1.1517,2.088
7.494000,-1.5140,-0.8955,1.4271,2.265
7.495000,-1.5413,-0.9935,1.6805,2.487
7.497000,-1.5815,-1.1021,1.9082,2.712
7.512000,-1.6386,-1.2088,2.0272,2.873
7.513000,-1.7407,-1.3415,1.9906,2.965
7.514000,-1.7460,-1.5068,1.8835,2.978
7.516000,-1.5090,-1.7184,1.5802,2.780
7.521000,-1.1375,-1.9081,1.1802,2.516
7.527000,-0.7722,-1.9423,0.9171,2.282
7.532000,-0.5004,-1.9094,0.8369,2.144
7.537000,-0.2937,-1.8297,0.8533,2.040
7.542000,-0.1286,-1.5851,0.8145,1.787
7.546000,-0.0865,-1.2955,0.7541,1.502
7.551000,-0.1651,-0.9957,0.7841,1.278
7.556000,-0.3684,-0.7124,0.8669,1.181
7.562000,-0.6520,-0.5342,0.9290,1.254
7.567000,-0.8858,-0.4346,0.8968,1.333
7.577000,-0.9804,-0.4074,0.7841,1.320
7.578000,-0.8729,-0.4539,0.6749,1.193
7.583000,-0.6379,-0.4869,0.5513,0.974
7.589000,-0.4243,-0.4934,0.3789,0.753
7.592000,-0.1976,-0.5449,0.1555,0.600
7.596000,0.0540,-0.6092,-0.1131,0.622
7.601000,0.2572,-0.6935,-0.4219,0.852
7.606000,0.4401,-0.7747,-0.6902,1.127
7.611000,0.6435,-0.8619,-0.8871,1.394
7.616000,0.7743,-0.9688,-1.0409,1.619
7.621000,0.9053,-1.0772,-1.0524,1.757
7.627000,1.0935,-1.1921,-0.9313,1.867
7.631000,1.3799,-1.2724,-0.7283,2.013
7.636000,1.8073,-1.2583,-0.4796,2.254
7.642000,2.2413,-1.2486,-0.1395,2.569
7.647000,2.5364,-1.2314,0.3787,2.845
7.652000,2.6261,-1.1594,1.0430,3.054
7.657000,2.5986,-1.0417,1.6271,3.238
7.662000,2.4234,-0.9061,2.0779,3.318
7.667000,2.2042,-0.7337,2.3625,3.313
7.672000,1.9419,-0.4342,2.5427,3.229
7.677000,1.5613,-0.1854,2.6904,3.116
7.683000,1.3363,-0.0868,2.8280,3.129
7.687000,1.1983,-0.0273,3.1642,3.384
7.692000,1.0044,-0.0012,3.5490,3.688
7.697000,0.8327,-0.0617,3.8284,3.918
7.702000,0.7514,-0.1899,4.1689,4.240
7.707000,0.7813,-0.3066,4.5113,4.589
7.712000,1.0515,-0.4075,4.6462,4.781
7.718000,1.4620,-0.4775,4.5632,4.815
7.727000,1.7321,-0.5649,4.2663,4.639
7.729000,1.7686,-0.7092,3.5994,4.073
7.733000,1.6016,-0.8526,2.4635,3.060
7.747000,1.1597,-1.0385,1.2037,1.968
7.748000,0.5266,-1.2436,0.0592,1.352
7.749000,-0.1071,-1.5532,-0.8774,1.787
7.754000,-0.6618,-1.8352,-1.5502,2.492
7.757000,-1.0429,-2.0534,-2.0475,3.082
7.762000,-1.0517,-2.1668,-2.4518,3.437
7.767000,-0.7745,-2.1556,-2.8110,3.626
7.772000,-0.8247,-2.0234,-2.8633,3.602
7.777000,-1.3884,-1.6797,-2.1472,3.059
7.783000,-2.0999,-1.0179,-1.0500,2.559
7.787000,-2.4998,-0.0600,-0.2289,2.511
7.792000,-2.5571,1.1359,0.1577,2.802
7.797000,-2.2731,2.2176,0.1453,3.179
7.803000,-1.8158,2.8361,0.0675,3.368
7.808000,-1.1561,3.1001,0.2097,3.315
7.813000,-0.4474,3.0194,0.4547,3.086
7.818000,0.2300,2.8023,0.5807,2.871
7.823000,0.7600,2.6547,0.5249,2.811
7.828000,1.1922,2.6283,0.3095,2.903
7.833000,1.4195,2.6102,-0.0157,2.971
7.839000,1.5287,2.5613,-0.4352,3.014
7.843000,1.7031,2.5901,-0.8398,3.212
7.848000,1.9380,2.5496,-1.2096,3.423
7.853000,2.1685,2.2865,-1.6707,3.567
7.858000,2.2505,1.8867,-2.1139,3.618
7.863000,2.1611,1.2894,-2.5937,3.614
7.868000,1.9883,0.7319,-3.1415,3.789
7.878000,1.8571,0.2178,-3.6285,4.082
7.880000,1.7634,-0.2623,-4.0204,4.398
7.885000,1.3663,-0.6042,-4.3849,4.632
7.894000,0.6291,-0.8219,-4.6312,4.745
7.895000,-0.2375,-0.7172,-4.5784,4.640
7.897000,-1.0488,-0.2956,-4.1663,4.306
7.903000,-1.7982,0.4519,-3.5074,3.967
7.907000,-2.4433,1.2752,-2.7172,3.870
7.912000,-2.7830,2.0701,-1.9283,3.969
7.917000,-2.8655,2.7021,-1.0414,4.074
7.922000,-2.6793,3.1256,-0.2031,4.122
7.927000,-2.3621,3.3994,0.6417,4.189
7.932000,-2.0621,3.5760,1.2483,4.313
7.938000,-1.8910,3.6815,1.7220,4.483
7.942000,-1.8263,3.6605,1.8949,4.508
7.947000,-1.7339,3.6483,1.7832,4.415
7.953000,-1.5524,3.4636,1.6385,4.134
7.957000,-1.2928,3.1398,1.2463,3.617
7.963000,-1.2465,2.7420,0.6223,3.076
7.968000,-1.4218,2.3237,-0.2402,2.735
7.976000,-1.8588,2.1295,-1.2785,3.102
7.978000,-2.3980,2.2034,-2.2661,3.967
7.983000,-2.8378,2.3630,-3.0810,4.809
7.995000,-3.0834,2.5181,-3.4887,5.293
7.997000,-2.9874,2.6979,-3.5444,5.363
8.004000,-2.6555,2.9682,-3.1188,5.059
8.005000,-2.2021,3.1926,-2.3113,4.515
8.010000,-1.7878,3.1897,-1.3602,3.901
8.013000,-1.3664,2.8992,-0.2420,3.214
8.018000,-0.8650,2.2704,0.8740,2.582
8.025000,-0.2499,1.5577,1.8046,2.397
8.028000,0.4016,1.0944,2.4396,2.704
8.033000,0.8717,0.7002,2.8949,3.103
8.038000,1.1376,0.4674,3.1812,3.411
8.043000,1.2699,0.3604,3.1618,3.426
8.048000,1.3290,0.2559,3.0101,3.300
8.055000,1.2340,0.2266,2.6951,2.973
8.058000,1.0924,0.0695,2.4244,2.660
8.063000,0.7727,-0.3714,2.4748,2.619
8.068000,0.0397,-1.2934,3.0549,3.318
8.073000,-1.1291,-2.0807,3.3037,4.064
8.083000,-2.2471,-2.1302,2.8080,4.180
8.085000,-2.9327,-1.6259,2.0951,3.954
8.088000,-3.2328,-0.7579,1.4520,3.624
8.093000,-3.3562,-0.1322,0.8485,3.464
8.099000,-3.3361,0.2650,0.3441,3.364
8.104000,-3.0301,0.4215,-0.0743,3.060
8.115000,-2.3464,0.4008,-0.5043,2.433
8.117000,-1.1715,0.3476,-0.7491,1.433
8.119000,0.2849,0.4148,-0.9006,1.032
8.137000,1.7188,0.5162,-1.1389,2.126
8.139000,2.7904,0.5827,-1.3537,3.156
8.140000,3.3074,0.8185,-1.3708,3.673
8.141000,3.4571,0.9632,-0.9220,3.705
8.158000,3.5790,0.9601,-0.3843,3.725
8.160000,3.6251,1.0228,0.2947,3.778
8.162000,3.5227,1.0615,0.9850,3.809
8.162000,3.2595,1.0680,1.3698,3.693
8.164000,2.7506,0.8757,1.6224,3.311
8.168000,2.2804,0.6939,1.6580,2.904
8.181000,1.6574,0.3815,1.4783,2.253
8.182000,0.9945,-0.0396,1.3828,1.704
8.187000,0.0744,-0.6944,0.9838,1.206
8.189000,-0.8663,-1.2192,0.2282,1.513
8.193000,-1.5034,-1.8573,-0.6335,2.472
8.199000,-1.5576,-2.4533,-1.7569,3.396
8.209000,-1.3870,-2.9253,-2.9976,4.412
8.211000,-1.2066,-3.3138,-4.2858,5.550
8.213000,-0.8084,-3.6002,-5.7551,6.836
8.219000,-0.4380,-3.5843,-6.6962,7.608
8.224000,0.0857,-3.3483,-7.6230,8.326
8.229000,0.5457,-2.9548,-8.1969,8.730
8.241000,0.8141,-2.3134,-8.5473,8.892
8.243000,1.0542,-1.7239,-8.5182,8.755
8.246000,1.1533,-1.2658,-8.1262,8.305
8.249000,0.9851,-0.9076,-7.1943,7.318
8.254000,0.7463,-0.6256,-6.0909,6.168
8.259000,0.6207,-0.2595,-5.0328,5.078
8.271000,0.6909,0.0721,-3.8977,3.959
8.272000,0.8855,0.5304,-2.9493,3.125
8.282000,1.0062,0.7975,-1.9932,2.371
8.283000,1.0940,0.7711,-0.8559,1.589
8.284000,1.0390,0.7925,-0.2057,1.323
8.290000,0.9146,0.9158,0.6037,1.428
8.304000,0.7269,1.2724,1.2607,1.933
8.305000,0.5711,2.0128,1.7603,2.734
8.306000,0.1593,2.7703,2.0682,3.461
8.310000,-0.0683,3.4669,2.4001,4.217
8.315000,-0.0104,3.9303,2.7972,4.824
8.316000,0.4258,3.9468,3.0311,4.995
8.319000,0.9525,3.6529,3.0245,4.837
8.325000,1.3169,3.2249,2.9063,4.537
8.334000,1.4991,2.7579,2.7146,4.150
8.336000,1.4467,2.2094,2.4827,3.625
8.339000,1.1073,1.5519,2.0365,2.790
8.344000,0.4954,0.8248,1.2569,1.583
8.349000,-0.1122,-0.1748,0.8878,0.912
8.354000,-0.5766,-1.0782,0.2598,1.250
8.365000,-0.7362,-1.9295,-0.5454,2.136
8.368000,-0.7982,-2.4522,-1.0683,2.791
8.371000,-1.0369,-2.6593,-1.6379,3.291
8.375000,-1.4189,-2.7442,-2.0470,3.706
8.385000,-1.9844,-2.7493,-2.4262,4.169
8.386000,-2.5788,-2.7159,-2.7208,4.629
8.405000,-3.1304,-2.8173,-2.7142,5.010
8.406000,-3.4632,-2.7057,-2.6202,5.117
8.407000,-3.5196,-2.4368,-2.3719,4.894
8.408000,-3.3494,-2.1230,-2.0247,4.453
8.410000,-3.0265,-1.7847,-1.5909,3.857
8.414000,-2.6961,-1.5671,-1.1391,3.320
8.419000,-2.4480,-1.5303,-0.5989,2.948
8.433000,-2.1143,-1.2496,-0.2741,2.471
8.435000,-1.6296,-0.8853,0.1037,1.857
8.439000,-1.3214,-0.4182,0.5428,1.488
8.441000,-1.1431,-0.1577,0.8712,1.446
8.444000,-1.0077,0.1898,1.0446,1.464
8.450000,-1.0803,0.4231,1.0346,1.554
8.455000,-1.2724,0.5443,1.1617,1.807
8.461000,-1.5334,0.5911,1.3040,2.098
8.465000,-1.5738,0.6457,1.4081,2.208
8.470000,-1.4268,0.7162,1.4835,2.179
8.478000,-1.0331,0.7125,1.4711,1.934
8.480000,-0.5828,0.7317,1.4544,1.729
8.485000,-0.2082,0.7721,1.4645,1.669
8.491000,0.0489,0.7931,1.4482,1.652
8.495000,0.2234,0.9037,1.3058,1.604
8.500000,0.2957,1.1130,1.1140,1.602
8.505000,0.4316,1.5372,0.8123,1.791
8.510000,0.6171,1.9979,0.5916,2.173
8.515000,0.7803,2.4440,0.3413,2.588
8.520000,0.8273,2.8011,0.2746,2.934
8.525000,0.8489,2.8876,0.3297,3.028
8.530000,0.6426,2.7880,0.3305,2.880
8.535000,0.4493,2.5869,0.3055,2.643
8.540000,0.5484,2.2122,0.3137,2.301
8.550000,0.9264,1.7880,0.3309,2.041
8.553000,1.3472,1.4399,0.3028,1.995
8.555000,1.7117,1.2240,0.1282,2.108
8.569000,1.9510,0.9574,-0.2468,2.187
8.570000,1.9773,0.7316,-0.4324,2.152
8.571000,1.8320,0.4234,-0.5682,1.964
8.575000,1.4902,-0.1096,-0.6732,1.639
8.580000,1.0971,-0.8241,-0.9596,1.674
8.585000,0.7587,-1.3863,-1.5880,2.240
8.590000,0.5297,-1.8859,-2.2544,2.987
8.595000,0.2946,-2.2448,-2.7609,3.571
8.600000,0.0843,-2.4895,-3.0602,3.946
8.605000,0.0308,-2.6847,-3.3584,4.300
8.611000,0.0607,-2.7294,-3.5703,4.494
8.615000,-0.0019,-2.6175,-3.6934,4.527
8.621000,-0.2613,-2.5527,-3.6840,4.490
8.625000,-0.4717,-2.4949,-3.5650,4.377
8.630000,-0.7137,-2.5105,-3.3449,4.243
8.636000,-0.9344,-2.4850,-3.0505,4.044
8.640000,-1.1257,-2.3430,-2.7342,3.773
8.645000,-1.2649,-2.0699,-2.5094,3.490
8.650000,-1.4274,-1.7144,-2.1213,3.078
8.655000,-1.5821,-1.2782,-1.5731,2.571
8.669000,-1.7338,-0.7245,-1.0766,2.166
8.671000,-1.8501,-0.2152,-0.6148,1.961
8.672000,-1.8662,0.2817,-0.0760,1.889
8.677000,-1.7494,0.8135,0.4150,1.973
8.690000,-1.3910,1.3119,0.7792,2.065
8.691000,-0.8113,1.6664,1.0119,2.112
8.692000,-0.2586,1.8468,1.1767,2.205
8.695000,0.1802,1.9595,1.2060,2.308
8.701000,0.5236,2.1030,0.9756,2.377
8.705000,0.8266,2.2870,0.5467,2.493
8.710000,1.0949,2.3374,0.0550,2.582
8.715000,1.1417,2.3497,-0.3859,2.641
8.720000,1.1548,2.4222,-0.8860,2.826
8.725000,1.1938,2.3864,-1.3051,2.970
8.730000,1.4868,2.3780,-1.6175,3.237
8.735000,1.9429,2.5335,-1.7198,3.626
8.740000,2.4020,2.7386,-1.5785,3.970
8.745000,2.6891,3.0099,-1.2600,4.228
8.750000,2.7114,3.1489,-0.7591,4.224
8.755000,2.6842,3.1658,0.1604,4.154
8.762000,2.5481,2.9220,1.2253,4.066
8.766000,2.3634,2.4756,2.1326,4.033
8.771000,2.1455,2.0325,2.8060,4.075
8.776000,1.8866,1.6536,3.1472,4.025
8.781000,1.6476,1.3164,3.1233,3.769
8.786000,1.2589,1.0767,2.8169,3.268
8.791000,0.5775,0.8174,2.2889,2.498
8.803000,-0.2201,0.4275,1.7555,1.820
8.805000,-0.9301,-0.0536,1.3733,1.660
8.806000,-1.4597,-0.3028,1.0907,1.847
8.811000,-1.8936,-0.2285,0.8152,2.074
8.822000,-2.3814,0.0358,0.5924,2.454
8.823000,-2.9036,0.2279,0.6329,2.980
8.826000,-3.2016,0.4201,0.6880,3.301
8.831000,-3.1218,0.7395,0.7996,3.306
8.835000,-2.9104,1.1399,1.0965,3.312
8.840000,-2.5902,1.4407,1.5265,3.334
8.845000,-2.2336,1.5942,2.0082,3.401
8.850000,-1.8720,1.6602,2.3232,3.414
8.855000,-1.5028,1.5968,2.4321,3.275
8.860000,-1.2873,1.5613,2.4268,3.160
8.865000,-1.2806,1.6912,2.3022,3.131
8.871000,-1.2393,1.8492,2.0567,3.031
8.876000,-0.9350,1.9318,1.7468,2.767
8.881000,-0.4983,1.8022,1.5440,2.425
8.887000,-0.1569,1.5216,1.5765,2.197
8.891000,-0.0334,1.1971,1.6725,2.057
8.897000,-0.1546,0.8054,1.5965,1.795
8.901000,-0.5017,0.4262,1.3848,1.533
8.906000,-1.0234,0.1104,1.0016,1.436
8.911000,-1.7615,-0.2467,0.6179,1.883
8.916000,-2.4496,-0.6312,0.2720,2.544
8.921000,-2.8791,-1.0632,-0.3200,3.086
8.927000,-3.0395,-1.6703,-1.0995,3.638
8.936000,-3.0128,-2.4300,-2.1194,4.413
8.938000,-3.1570,-3.2183,-3.0461,5.441
8.945000,-3.3689,-3.9930,-4.2986,6.765
8.946000,-3.8660,-4.5916,-5.5244,8.158
8.964000,-4.3849,-5.0143,-7.1086,9.742
8.965000,-4.6389,-5.1654,-8.9377,11.317
8.966000,-4.7538,-4.9189,-10.5919,12.609
8.968000,-4.7524,-4.3095,-11.8836,13.505
8.971000,-4.8209,-3.4840,-12.4077,13.760
8.982000,-5.0499,-2.5226,-12.0904,13.343
8.984000,-5.1987,-1.4800,-10.9437,12.206
8.987000,-4.9719,-0.4676,-9.2410,10.504
8.992000,-4.3802,0.5530,-7.1999,8.446
8.996000,-3.3277,1.6280,-4.9018,6.144
9.001000,-1.7892,2.5322,-2.3285,3.878
9.006000,-0.0145,3.2543,0.3999,3.279
9.011000,1.6436,3.8821,3.1961,5.290
9.016000,2.9499,4.2954,5.8502,7.834
9.022000,4.0183,4.4440,7.7198,9.772
9.026000,4.9910,4.4530,8.4281,10.760
9.032000,5.6641,4.3215,8.2717,10.917
9.037000,5.8154,4.0620,7.5785,10.380
9.042000,5.3665,3.7071,6.4269,9.157
9.046000,4.4920,3.2355,4.9250,7.410
9.051000,3.6274,2.7494,3.1271,5.522
9.056000,3.0397,2.2519,1.4838,4.064
9.061000,2.6103,1.6262,0.1388,3.079
9.073000,2.2553,0.9409,-0.8571,2.590
9.074000,1.9722,0.2872,-1.4578,2.469
9.077000,1.8083,-0.1983,-1.8397,2.587
9.084000,1.6318,-0.4027,-1.8730,2.517
9.092000,1.3608,-0.2823,-1.3101,1.910
9.093000,1.1240,-0.0722,-0.1666,1.139
9.099000,0.8858,0.1153,1.2284,1.519
9.102000,0.4985,0.2800,2.7619,2.820
9.107000,-0.0051,0.4610,4.2951,4.320
9.111000,-0.6459,0.7681,5.6270,5.716
9.116000,-1.2593,1.0975,6.7109,6.916
9.121000,-1.5718,1.3453,7.4853,7.766
9.126000,-1.6843,1.4593,7.9445,8.251
9.131000,-1.8985,1.3526,8.2444,8.568
9.137000,-2.4212,0.7911,8.4713,8.846
9.142000,-3.1369,0.0171,7.7265,8.339
9.146000,-3.6671,-0.4248,5.8114,6.885
9.152000,-3.8251,-0.5832,3.7636,5.398
9.157000,-3.7612,-0.7354,1.8488,4.255
9.163000,-3.7559,-1.0474,0.1504,3.902
9.167000,-3.6127,-1.3592,-1.2723,4.064
9.172000,-3.4725,-1.6911,-2.4404,4.569
9.177000,-3.0736,-1.9891,-3.2079,4.868
9.183000,-2.4194,-2.1486,-3.6384,4.869
9.188000,-1.4753,-2.2667,-3.8898,4.738
9.192000,-0.2744,-2.3931,-3.9733,4.646
9.197000,1.0586,-2.3816,-3.8681,4.664
9.207000,2.3128,-2.2092,-3.5874,4.806
9.208000,3.2549,-1.8383,-3.1427,4.884
9.212000,3.8814,-1.3983,-2.5268,4.838
9.224000,4.3930,-1.0759,-1.8454,4.885
9.226000,4.6102,-0.9017,-1.1066,4.826
9.227000,4.7857,-0.9585,-0.3541,4.894
9.232000,4.7579,-1.0259,0.3466,4.880
9.237000,4.3958,-0.9541,1.0355,4.616
9.242000,3.7402,-0.7219,1.6243,4.141
9.247000,3.2098,-0.4448,2.0984,3.861
9.252000,2.9745,-0.3582,2.5919,3.962
9.257000,2.8711,-0.6904,3.0677,4.258
9.262000,2.6833,-1.3106,3.2859,4.440
9.267000,2.3840,-1.8927,3.0656,4.320
9.272000,2.0039,-2.3925,2.6691,4.107
9.277000,1.5511,-2.8108,2.2681,3.931
9.283000,0.7836,-3.0494,1.7461,3.600
9.288000,-0.2689,-2.9802,1.2251,3.233
9.292000,-1.2216,-2.5861,0.8497,2.984
9.297000,-1.8575,-1.9176,0.7315,2.768
9.302000,-2.0763,-1.1344,1.0034,2.570
9.308000,-1.8931,-0.4577,1.6400,2.546
9.313000,-1.5411,0.1374,2.4960,2.937
9.325000,-1.1037,0.5648,3.2863,3.512
9.327000,-0.6318,0.8428,3.9174,4.057
9.327000,-0.2518,1.0217,4.2804,4.408
9.334000,-0.1319,1.0608,4.2649,4.397
9.350000,-0.2311,1.0077,3.8133,3.951
9.352000,-0.6002,0.9489,2.9368,3.144
9.353000,-1.2002,0.9104,2.0042,2.507
9.354000,-1.7783,0.7699,1.2830,2.324
9.358000,-2.2789,0.3572,0.8755,2.467
9.362000,-2.6381,-0.6555,0.6376,2.792
9.367000,-3.0517,-2.2865,0.3616,3.830
9.373000,-3.6039,-3.7734,-0.4114,5.234
9.377000,-3.8729,-4.5910,-1.8661,6.290
9.383000,-3.5577,-4.7940,-3.3761,6.858
9.388000,-2.9004,-4.6732,-4.8199,7.313
9.392000,-2.2052,-4.3061,-5.7436,7.510
9.397000,-1.7245,-3.8208,-6.2228,7.503
9.403000,-1.2914,-3.3521,-6.4185,7.355
9.408000,-0.7902,-2.7647,-6.6568,7.251
9.413000,-0.4162,-2.2133,-6.5592,6.935
9.418000,0.0524,-1.7700,-6.2266,6.473
9.423000,0.5098,-1.5225,-5.7862,6.005
9.428000,0.7994,-1.2643,-5.2520,5.461
9.435000,0.8034,-0.8441,-4.6897,4.832
9.440000,0.5569,-0.3234,-4.0020,4.054
9.444000,0.2512,0.0709,-3.1833,3.194
9.448000,0.1410,0.4761,-2.2220,2.277
9.458000,0.1356,1.0927,-1.1511,1.593
9.459000,0.2469,1.8121,-0.2324,1.844
9.464000,0.4999,2.5326,0.7412,2.686
9.480000,0.8487,2.9051,1.7694,3.506
9.482000,1.2154,2.9445,2.6714,4.157
9.484000,1.4911,2.5517,3.5308,4.605
9.485000,1.7176,1.9932,4.0262,4.810
9.489000,1.8414,1.5705,3.9710,4.650
9.494000,1.7970,1.1573,3.6641,4.242
9.498000,1.5537,0.7678,3.1297,3.577
9.503000,1.2431,0.4416,2.0713,2.456
9.508000,0.8413,0.3541,0.7176,1.161
9.513000,0.3298,0.4035,-0.4118,0.664
9.518000,-0.3907,0.3190,-1.0846,1.196
9.523000,-1.2868,0.2351,-1.2496,1.809
9.528000,-2.2268,0.1979,-1.0936,2.489
9.533000,-3.0575,0.2654,-0.8195,3.177
9.538000,-3.5213,0.3970,-0.5431,3.585
9.543000,-3.6869,0.5197,-0.1285,3.726
9.548000,-3.3879,0.6231,0.4029,3.468
9.559000,-2.6495,0.5703,0.8008,2.826
9.560000,-1.6843,0.5029,1.0917,2.069
9.564000,-0.9236,0.3963,1.4125,1.734
9.582000,-0.2642,0.2910,1.5807,1.629
9.583000,0.3098,0.2364,1.5272,1.576
9.584000,0.5917,0.1992,1.3116,1.453
9.584000,0.5466,0.2553,1.0468,1.208
9.589000,0.2749,0.3837,0.7347,0.873
9.593000,-0.1326,0.3763,0.5589,0.687
9.598000,-0.6502,0.2252,0.3689,0.781
9.603000,-0.9590,0.0280,0.0735,0.962
9.608000,-0.9552,-0.3335,-0.3699,1.077
9.613000,-0.9600,-0.8293,-0.6961,1.447
9.618000,-0.9604,-1.1611,-1.1923,1.922
9.623000,-1.0970,-1.2185,-1.6134,2.300
9.628000,-1.3151,-1.1921,-2.0235,2.692
9.633000,-1.3555,-1.1617,-2.1903,2.826
9.638000,-1.2883,-1.1851,-2.1404,2.765
9.643000,-1.2752,-1.2101,-2.1217,2.755
9.648000,-1.2949,-1.1616,-2.0010,2.651
9.653000,-1.3231,-1.1298,-1.9729,2.630
9.658000,-1.3599,-1.0645,-1.9302,2.590
9.663000,-1.2123,-0.9166,-1.8660,2.407
9.668000,-0.8939,-0.6340,-2.0175,2.296
9.674000,-0.4568,-0.3634,-1.9098,1.997
9.679000,0.1403,-0.1132,-1.7249,1.734
9.684000,0.7336,0.1806,-1.2700,1.478
9.694000,1.0675,0.5862,-0.5489,1.336
9.697000,1.4059,1.0496,0.4983,1.824
9.699000,1.8616,1.4775,1.5514,2.838
9.714000,2.5614,1.7954,2.2499,3.853
9.716000,3.2372,1.7447,2.8815,4.672
9.716000,3.5681,1.5206,3.1814,5.016
9.719000,3.7779,1.2274,3.1666,5.080
9.723000,3.9570,1.0663,2.8087,4.968
9.728000,4.0259,1.2183,2.1797,4.737
9.733000,3.8382,1.5244,1.4863,4.389
9.738000,3.4045,2.0118,0.8690,4.049
9.743000,2.8675,2.3034,0.5118,3.713
9.748000,2.4410,2.3441,0.2868,3.396
9.753000,2.1203,2.1221,0.0950,3.001
9.758000,1.8020,1.7455,-0.0725,2.510
9.763000,1.4520,1.3650,-0.2930,2.014
9.768000,0.8416,1.0150,-0.4268,1.386
9.773000,0.0281,0.7791,-0.4300,0.890
9.779000,-0.9200,0.8179,-0.5291,1.340
9.784000,-1.4696,0.9615,-0.5346,1.836
9.789000,-1.6098,1.2369,-0.5435,2.102
9.794000,-1.6647,1.3971,-0.3939,2.209
9.799000,-1.5457,1.5160,-0.0847,2.167
9.804000,-1.0454,1.4749,0.3084,1.834
9.809000,-0.1416,1.3347,0.6654,1.498
9.814000,0.8194,1.1972,1.1967,1.881
9.819000,1.3567,1.2699,1.5156,2.398
9.824000,1.3758,1.5027,1.7851,2.709
9.829000,1.0535,1.8249,1.8481,2.803
9.834000,0.4903,2.1894,1.8208,2.889
9.850000,-0.2823,2.5575,1.8994,3.198
9.851000,-1.1077,2.8345,2.1525,3.728
9.852000,-1.6349,2.9283,2.5461,4.211
9.869000,-1.8032,2.6786,3.2491,4.581
9.871000,-1.6612,2.0437,4.0429,4.825
9.872000,-1.4115,1.1732,4.7158,5.060
9.873000,-1.2039,0.1868,4.8304,4.982
9.875000,-1.0746,-1.0729,4.5854,4.830
9.876000,-0.9348,-1.8269,3.9478,4.449
9.879000,-1.0226,-2.3677,2.9889,3.948
9.884000,-1.3126,-2.6795,1.6008,3.386
9.889000,-2.6740,-2.6453,0.2920,3.773
9.894000,-4.4209,-2.2434,-0.3297,4.968
9.899000,-5.7300,-1.8213,-0.3643,6.024
9.904000,-6.5968,-1.3680,-0.2356,6.741
9.909000,-6.9047,-1.1684,-0.0707,7.003
9.914000,-6.6516,-1.3769,-0.1424,6.794
9.919000,-5.7035,-2.0992,-0.0792,6.078
9.924000,-4.0424,-3.1196,0.3454,5.118
9.929000,-2.1601,-3.9008,0.9566,4.560
9.934000,-0.6142,-4.2472,1.0675,4.422
9.939000,0.2982,-4.4508,0.9538,4.562
9.945000,0.4865,-4.2918,0.5858,4.359
9.950000,0.0249,-3.9835,0.5459,4.021
9.956000,-0.8606,-3.2442,0.8277,3.457
9.960000,-1.6505,-2.6720,1.2168,3.368
9.966000,-2.2200,-2.1496,1.4945,3.433
9.970000,-2.4927,-1.8325,1.8248,3.592
9.977000,-2.6990,-1.5110,2.0385,3.704
9.985000,-2.8199,-1.1599,2.2539,3.792
9.986000,-2.7966,-0.8104,2.3946,3.770
9.997000,-2.6796,-0.3589,2.3394,3.575
9.999000,-2.3805,0.0172,2.1730,3.223
10.000000,-2.2850,0.2599,2.1759,3.166
10.005000,-2.1724,0.4768,2.3611,3.244
10.020000,-1.8191,0.5239,2.4306,3.081
10.022000,-0.9407,0.6141,2.4019,2.652
10.023000,0.1234,0.7546,2.3611,2.482
10.026000,1.0482,0.9980,2.5061,2.894
10.030000,1.6847,1.2099,2.5147,3.260
10.035000,2.0347,1.4899,2.1962,3.344
10.040000,2.1644,1.7160,1.5590,3.172
10.045000,2.0916,1.7784,0.6528,2.822
10.049000,1.6680,1.5671,-0.2848,2.306
10.054000,0.7841,1.1994,-0.9713,1.731
10.059000,-0.2390,0.6731,-1.4787,1.642
10.065000,-0.9888,0.0493,-1.8783,2.123
10.070000,-1.2443,-0.3645,-2.2403,2.588
10.075000,-0.9950,-0.5596,-2.5895,2.830
10.080000,-0.5171,-0.6608,-2.6160,2.747
10.085000,0.1612,-0.7818,-2.4782,2.604
10.090000,0.8884,-0.8599,-2.2643,2.580
10.095000,1.4473,-0.9710,-2.1274,2.750
10.100000,1.7168,-1.1301,-2.0332,2.891
10.105000,1.6537,-1.2651,-2.0545,2.925
10.110000,1.1478,-1.5643,-2.1482,2.895
10.115000,0.2430,-1.9240,-2.4141,3.097
10.120000,-0.6939,-2.1816,-2.7260,3.560
10.128000,-1.4394,-2.1701,-3.1978,4.124
10.130000,-1.5391,-2.0017,-3.7508,4.522
10.135000,-1.2600,-1.7251,-4.2889,4.791
10.151000,-0.7411,-1.4034,-4.4793,4.752
10.152000,-0.0516,-1.1198,-4.5362,4.673
10.153000,0.5655,-0.9481,-4.3109,4.450
10.155000,1.0022,-0.8272,-3.6981,3.920
10.160000,1.1818,-0.7393,-2.9864,3.296
10.165000,1.2186,-0.7675,-2.1129,2.557
10.170000,1.1395,-0.8612,-1.2978,1.930
10.175000,0.9745,-0.9851,-0.8414,1.621
10.180000,0.9426,-1.0487,-0.6728,1.562
10.185000,0.9704,-1.0758,-0.7353,1.625
10.191000,1.0569,-1.0542,-0.9367,1.762
10.196000,1.0937,-0.9979,-1.1828,1.895
10.200000,1.0792,-0.8660,-1.6316,2.139
