time,ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2)
15.436000,-1.3453,-0.6645,-0.9571,1.780
15.437000,-1.2987,-0.6564,-0.8786,1.700
15.439000,-1.1007,-0.6096,-0.7266,1.453
15.440000,-0.9818,-0.5381,-0.5240,1.236
15.440000,-0.8912,-0.4851,-0.3322,1.068
15.441000,-0.7239,-0.4308,-0.1085,0.849
15.442000,-0.6318,-0.2855,0.2002,0.722
15.449000,-0.6443,-0.0743,0.4567,0.793
15.453000,-0.6968,0.1591,0.6739,0.982
15.457000,-0.7398,0.4047,0.9053,1.237
15.464000,-0.7240,0.5196,1.1325,1.441
15.469000,-0.6020,0.4862,1.2810,1.497
15.474000,-0.4237,0.3839,1.3001,1.420
15.478000,-0.2620,0.2820,1.2146,1.274
15.484000,-0.1406,0.2587,0.9673,1.011
15.489000,-0.0535,0.2985,0.5896,0.663
15.497000,0.0031,0.3308,0.2179,0.396
15.499000,0.0275,0.2830,-0.1088,0.304
15.509000,0.0474,0.1976,-0.4191,0.466
15.512000,0.0938,0.1360,-0.6601,0.681
15.515000,0.1712,0.1129,-0.8462,0.871
15.519000,0.2132,0.0888,-1.0137,1.040
15.538000,0.2766,0.0598,-1.1450,1.179
15.540000,0.3404,0.0494,-1.2343,1.281
15.541000,0.3278,0.0465,-1.2658,1.308
15.542000,0.3393,0.0578,-1.2937,1.339
15.544000,0.3871,0.0947,-1.3001,1.360
15.550000,0.3902,0.1769,-1.2574,1.328
15.553000,0.3194,0.2302,-1.1666,1.231
15.559000,0.2020,0.2811,-0.9971,1.055
15.562000,0.0557,0.4078,-0.7823,0.884
15.568000,-0.1008,0.5464,-0.5513,0.783
15.574000,-0.1976,0.6422,-0.2489,0.717
15.578000,-0.1448,0.6620,0.0873,0.683
15.584000,-0.0027,0.6735,0.3617,0.764
15.589000,0.2122,0.7647,0.5579,0.970
15.593000,0.4562,0.8276,0.6277,1.134
15.598000,0.6755,0.7950,0.6507,1.229
15.604000,0.8389,0.6983,0.6557,1.273
15.609000,0.8466,0.6018,0.4713,1.141
15.614000,0.7100,0.5431,0.1951,0.915
15.623000,0.4207,0.5374,-0.0052,0.682
15.625000,0.0622,0.5484,-0.2582,0.609
15.630000,-0.2511,0.5320,-0.4731,0.755
15.653000,-0.4576,0.5283,-0.5501,0.889
15.654000,-0.5040,0.5017,-0.5339,0.889
15.654000,-0.4825,0.4489,-0.4969,0.825
15.654000,-0.3667,0.4463,-0.4121,0.710
15.655000,-0.1372,0.4392,-0.2719,0.534
15.659000,0.1021,0.3447,-0.1449,0.388
15.663000,0.2625,0.2570,-0.0489,0.371
15.668000,0.3421,0.2707,0.0405,0.438
15.673000,0.3754,0.3681,0.1351,0.543
15.679000,0.3533,0.4592,0.1282,0.593
15.683000,0.2484,0.4776,0.1234,0.552
15.689000,0.0875,0.4430,0.1983,0.493
15.693000,0.0204,0.3807,0.3041,0.488
15.698000,0.0372,0.2541,0.3463,0.431
15.704000,0.0201,0.1443,0.3271,0.358
15.709000,0.0368,0.0740,0.2882,0.300
15.714000,0.0682,-0.0226,0.2889,0.298
15.719000,0.0415,-0.0913,0.3208,0.336
15.724000,-0.0044,-0.0860,0.3938,0.403
15.729000,0.0316,-0.0524,0.5386,0.542
15.733000,0.1145,-0.0450,0.7205,0.731
15.740000,0.1685,-0.1853,0.9253,0.959
15.744000,0.2710,-0.3596,1.0429,1.136
15.748000,0.3876,-0.4434,1.0794,1.230
15.755000,0.3916,-0.3909,1.0925,1.225
15.759000,0.2979,-0.2437,1.0545,1.123
15.765000,0.1962,-0.0695,1.0521,1.072
15.773000,0.1119,0.1263,1.1651,1.177
15.774000,0.0825,0.2622,1.3077,1.336
15.779000,0.1332,0.2836,1.5622,1.593
15.796000,0.2359,0.2208,1.8391,1.867
15.797000,0.3684,0.2053,1.9445,1.990
15.798000,0.5987,0.1421,1.9853,2.078
15.799000,0.8766,0.0948,1.9434,2.134
15.804000,1.1193,-0.0600,1.8074,2.127
15.809000,1.2844,-0.2161,1.6019,2.065
15.813000,1.3772,-0.4205,1.3641,1.984
15.819000,1.2859,-0.6179,1.1708,1.846
15.824000,1.0561,-0.7092,0.8880,1.551
15.829000,0.7243,-0.7869,0.7581,1.311
15.834000,0.2877,-0.8173,0.6872,1.106
15.839000,-0.1395,-0.8183,0.6671,1.065
15.844000,-0.4028,-0.7463,0.7290,1.118
15.849000,-0.4140,-0.5951,0.8610,1.126
15.854000,-0.3551,-0.4116,1.0571,1.189
15.859000,-0.2941,-0.1548,1.3186,1.360
15.864000,-0.1771,0.2130,1.6636,1.687
15.869000,-0.1154,0.5628,2.0369,2.116
15.874000,-0.0668,0.8108,2.3478,2.485
15.880000,0.0303,0.9646,2.6025,2.776
15.891000,0.1286,1.0288,2.6767,2.870
15.892000,0.1478,1.0397,2.5655,2.772
15.895000,0.1939,0.9879,2.3010,2.512
15.900000,0.1713,0.9007,1.8772,2.089
15.916000,0.1110,0.7457,1.3149,1.516
15.917000,0.0361,0.5943,0.7256,0.939
15.918000,-0.0346,0.3734,0.1667,0.410
15.920000,-0.1236,0.1261,-0.2979,0.346
15.925000,-0.3109,-0.0868,-0.6289,0.707
15.929000,-0.3818,-0.1907,-0.7772,0.887
15.934000,-0.4650,-0.1745,-0.8909,1.020
15.939000,-0.5623,-0.2507,-0.8597,1.057
15.945000,-0.6168,-0.3045,-0.7988,1.054
15.950000,-0.5685,-0.2959,-0.6516,0.914
15.955000,-0.4527,-0.3199,-0.4592,0.720
15.961000,-0.3758,-0.3052,-0.2457,0.543
15.965000,-0.2788,-0.3018,-0.0745,0.418
15.970000,-0.2581,-0.3035,0.0177,0.399
15.976000,-0.2933,-0.2521,-0.0271,0.388
15.978000,-0.3830,-0.2351,-0.0103,0.449
15.986000,-0.5220,-0.0689,0.0098,0.527
15.991000,-0.6230,0.0159,-0.0117,0.623
15.998000,-0.6504,0.0120,-0.0204,0.651
15.999000,-0.5340,-0.1031,-0.0466,0.546
16.006000,-0.3664,-0.2275,-0.1746,0.465
16.011000,-0.2442,-0.3167,-0.2450,0.469
16.015000,-0.2098,-0.3170,-0.4644,0.600
16.020000,-0.2233,-0.3056,-0.6206,0.727
16.025000,-0.2712,-0.2193,-0.7353,0.814
16.030000,-0.4047,-0.0980,-0.7893,0.892
16.036000,-0.5035,0.0622,-0.6333,0.811
16.042000,-0.5675,0.2351,-0.4487,0.761
16.044000,-0.5055,0.2933,-0.2058,0.620
16.051000,-0.4762,0.3806,0.0562,0.612
16.064000,-0.3579,0.4007,0.2293,0.584
16.066000,-0.1790,0.3938,0.2848,0.518
16.066000,-0.2061,0.4157,0.1953,0.503
16.075000,-0.2228,0.4431,-0.0499,0.498
16.076000,-0.3147,0.4671,-0.3899,0.685
16.090000,-0.3154,0.5442,-0.7432,0.974
16.092000,-0.3069,0.5727,-1.1185,1.294
16.092000,-0.3322,0.6385,-1.2921,1.479
16.095000,-0.3421,0.7229,-1.4270,1.636
16.100000,-0.2279,0.7218,-1.4629,1.647
16.105000,-0.0002,0.6666,-1.3699,1.524
16.110000,0.1695,0.5447,-1.2544,1.378
16.118000,0.2643,0.5600,-1.1785,1.331
16.120000,0.3035,0.6331,-1.0591,1.271
16.125000,0.4142,0.6507,-1.0629,1.313
16.130000,0.4634,0.6354,-1.0500,1.312
16.135000,0.4517,0.5999,-0.9914,1.244
16.140000,0.3981,0.6072,-0.9847,1.223
16.145000,0.3171,0.6466,-0.9413,1.185
16.151000,0.2448,0.6933,-0.8045,1.090
16.155000,0.2617,0.7828,-0.6120,1.028
16.160000,0.2654,0.8056,-0.4827,0.976
16.165000,0.2112,0.7586,-0.2464,0.825
16.173000,0.2074,0.7811,-0.0692,0.811
16.175000,0.3540,0.8509,0.1194,0.929
16.180000,0.4753,0.8391,0.2408,0.994
16.185000,0.5165,0.8818,0.4244,1.107
16.197000,0.4773,0.8863,0.5110,1.129
16.198000,0.3420,0.8928,0.6237,1.141
16.200000,0.2583,0.8314,0.6379,1.079
16.206000,0.1606,0.7029,0.6464,0.968
16.210000,0.0119,0.5639,0.5784,0.808
16.215000,-0.1080,0.4573,0.4011,0.618
16.221000,-0.2415,0.4779,0.1099,0.547
16.226000,-0.1600,0.4845,-0.0239,0.511
16.226000,-0.1163,0.3965,-0.1148,0.429
16.230000,-0.1252,0.4142,-0.2057,0.479
16.235000,-0.1104,0.4103,-0.0646,0.430
16.241000,-0.0673,0.4501,0.0833,0.463
16.246000,-0.0242,0.3420,0.3581,0.496
16.251000,-0.0884,0.4476,0.6073,0.760
16.256000,-0.2159,0.4874,0.7762,0.942
16.260000,-0.2888,0.5580,1.0271,1.204
16.264000,-0.4249,0.5963,1.1225,1.340
16.269000,-0.4615,0.7114,1.2917,1.545
16.277000,-0.4529,0.6714,1.2748,1.510
16.281000,-0.4476,0.7989,1.3564,1.637
16.285000,-0.3645,0.8505,1.3417,1.630
16.290000,-0.2594,0.8931,1.4819,1.750
16.295000,-0.1889,0.8803,1.5980,1.834
16.302000,-0.1415,0.8998,1.7304,1.956
16.315000,-0.0042,0.7758,1.8098,1.969
16.319000,0.1490,0.5919,1.8007,1.901
16.321000,0.3489,0.3139,1.7369,1.799
16.323000,0.4375,0.1342,1.6207,1.684
16.358000,0.4971,0.0223,1.4388,1.522
16.361000,0.4321,-0.0730,1.1240,1.206
16.363000,0.3626,-0.2428,0.8430,0.949
16.364000,0.2590,-0.3750,0.6490,0.793
16.365000,0.1610,-0.5462,0.4407,0.720
16.366000,0.0593,-0.7900,0.2607,0.834
16.367000,-0.1297,-0.9127,0.2096,0.945
16.368000,-0.2869,-1.0981,0.1021,1.140
16.368000,-0.3313,-1.1153,0.0820,1.166
16.372000,-0.3131,-1.0932,0.1538,1.147
16.375000,-0.3915,-1.0674,0.2604,1.166
16.380000,-0.5791,-0.9081,0.3531,1.133
16.386000,-0.7360,-0.6329,0.5707,1.126
16.391000,-0.9078,-0.3474,0.6822,1.188
16.396000,-1.0908,-0.0609,0.9331,1.437
16.402000,-1.2083,0.1552,1.1592,1.682
16.406000,-1.1507,0.3283,1.3204,1.782
16.411000,-1.0040,0.4502,1.3985,1.779
16.416000,-0.8237,0.4443,1.3827,1.670
16.422000,-0.6943,0.4677,1.2182,1.478
16.426000,-0.5659,0.4234,1.0116,1.234
16.432000,-0.4853,0.3614,0.6791,0.910
16.437000,-0.4411,0.3019,0.3340,0.630
16.442000,-0.5145,0.2021,0.0024,0.553
16.448000,-0.7040,0.1117,-0.1898,0.738
16.452000,-0.9426,-0.0591,-0.3608,1.011
16.463000,-1.1071,-0.2408,-0.5966,1.280
16.464000,-1.2294,-0.4589,-0.6815,1.479
16.465000,-1.3725,-0.5846,-0.7695,1.679
16.486000,-1.4487,-0.5666,-0.9359,1.815
16.487000,-1.4487,-0.4935,-1.0268,1.843
16.487000,-1.2180,-0.3649,-0.9965,1.615
16.488000,-0.8869,-0.2623,-0.8775,1.275
16.492000,-0.6066,-0.2395,-0.5962,0.884
16.499000,-0.4108,-0.2664,-0.3002,0.574
16.502000,-0.2509,-0.2345,-0.0125,0.344
16.506000,-0.1760,-0.1671,0.2475,0.347
16.511000,-0.2842,-0.0609,0.5124,0.589
16.516000,-0.5128,0.0570,0.5866,0.781
16.521000,-0.6634,0.1707,0.5920,0.905
16.526000,-0.7352,0.2068,0.4909,0.908
16.531000,-0.7513,0.2099,0.3849,0.870
16.536000,-0.7745,0.2234,0.2963,0.859
16.543000,-0.6649,0.2439,0.1997,0.736
16.547000,-0.6304,0.3089,0.1626,0.721
16.552000,-0.6106,0.4266,0.2250,0.778
16.557000,-0.4533,0.5042,0.2636,0.727
16.562000,-0.2015,0.3866,0.3316,0.548
16.567000,0.0636,0.2635,0.3186,0.418
16.572000,0.2370,0.1800,0.2831,0.411
16.578000,0.3054,0.1711,0.0518,0.354
16.582000,0.2845,0.1225,-0.2835,0.420
16.587000,0.2382,0.1385,-0.6140,0.673
16.599000,0.1547,0.2080,-0.8711,0.909
16.601000,0.1186,0.2196,-1.1119,1.140
16.603000,0.1345,0.2441,-1.2849,1.315
16.625000,0.1610,0.2200,-1.3522,1.379
16.626000,0.1455,0.1678,-1.3204,1.339
16.626000,0.1176,0.1804,-1.2385,1.257
16.627000,0.0631,0.3226,-1.0439,1.094
16.627000,0.0121,0.4305,-0.8232,0.929
16.632000,-0.0367,0.5711,-0.5771,0.813
16.637000,-0.0220,0.6815,-0.3392,0.762
16.642000,0.0700,0.8128,-0.1234,0.825
16.647000,0.2235,0.8736,0.1104,0.908
16.652000,0.3915,0.8906,0.2776,1.012
16.658000,0.5719,0.8902,0.3884,1.127
16.662000,0.6861,0.8365,0.4692,1.179
16.667000,0.7751,0.8132,0.5411,1.247
16.672000,0.7890,0.7793,0.5703,1.247
16.677000,0.7245,0.7618,0.6288,1.225
16.682000,0.5723,0.7968,0.6000,1.150
16.687000,0.4358,0.8229,0.6122,1.114
16.692000,0.2869,0.8419,0.6566,1.106
16.696000,0.2629,0.7989,0.6818,1.083
16.702000,0.3502,0.7578,0.7292,1.108
16.707000,0.4385,0.7237,0.7342,1.120
16.712000,0.4693,0.6614,0.6253,1.024
16.718000,0.5718,0.6268,0.5501,1.011
16.722000,0.6171,0.5596,0.4386,0.941
16.733000,0.5520,0.4971,0.2792,0.794
16.736000,0.3366,0.4460,0.1409,0.576
16.739000,0.1215,0.4277,0.0009,0.445
16.774000,-0.0449,0.3905,-0.0808,0.401
16.776000,-0.2198,0.2857,-0.1092,0.377
16.776000,-0.3426,0.1518,-0.1138,0.392
16.778000,-0.3071,0.0344,-0.1333,0.337
16.779000,-0.2306,-0.0396,-0.1850,0.298
16.779000,-0.1361,-0.0345,-0.2740,0.308
16.780000,-0.0739,0.0223,-0.3676,0.376
16.782000,-0.0359,0.0979,-0.4422,0.454
16.782000,0.0318,0.1540,-0.4138,0.443
16.787000,0.0587,0.1944,-0.3464,0.402
16.793000,0.0600,0.2333,-0.2311,0.334
16.798000,0.0252,0.1830,-0.1022,0.211
16.802000,-0.0731,0.1133,0.0328,0.139
16.808000,-0.1951,0.0796,0.1039,0.235
16.817000,-0.3284,0.0210,0.1208,0.351
16.820000,-0.3642,0.0156,0.0842,0.374
16.823000,-0.3767,0.0452,0.0160,0.380
16.827000,-0.3995,0.0971,0.0279,0.412
16.832000,-0.3386,0.1437,0.0510,0.371
16.839000,-0.1489,0.1451,0.0821,0.224
16.851000,0.0015,0.2068,0.2626,0.334
16.853000,0.0392,0.2930,0.5507,0.625
16.854000,0.1277,0.3048,0.8435,0.906
16.857000,0.3125,0.2288,1.1854,1.247
16.882000,0.6145,0.1276,1.4384,1.569
16.883000,0.9638,0.0201,1.6129,1.879
16.884000,1.1727,-0.1246,1.6607,2.037
16.884000,1.2069,-0.2166,1.5435,1.971
16.885000,1.0954,-0.3200,1.3648,1.779
16.887000,0.8923,-0.4505,1.1569,1.529
16.893000,0.6983,-0.6127,0.9997,1.365
16.897000,0.5059,-0.7829,0.8623,1.270
16.904000,0.2652,-0.8987,0.7522,1.202
16.910000,0.0438,-0.9988,0.6951,1.218
16.913000,-0.1335,-1.0731,0.6918,1.284
16.918000,-0.2909,-1.0905,0.7056,1.331
16.923000,-0.3560,-1.0732,0.7326,1.347
16.928000,-0.3446,-1.0079,0.8118,1.339
16.939000,-0.3770,-0.8834,1.0079,1.392
16.942000,-0.4842,-0.6832,1.2546,1.508
16.945000,-0.6263,-0.3976,1.4649,1.642
16.948000,-0.7262,-0.1145,1.7298,1.880
16.953000,-0.7379,0.1379,1.9848,2.122
16.959000,-0.6648,0.3508,2.1632,2.290
16.964000,-0.4703,0.4664,2.3073,2.401
16.972000,-0.2158,0.5630,2.3285,2.405
16.975000,0.0419,0.6336,2.2575,2.345
16.979000,0.2344,0.6805,2.1198,2.239
16.982000,0.2884,0.7702,1.8687,2.042
16.989000,0.2213,0.8330,1.5972,1.815
17.001000,0.1041,0.8019,1.3482,1.572
17.007000,-0.0091,0.6017,1.1824,1.327
17.009000,-0.1270,0.3200,0.9156,0.978
17.010000,-0.1704,0.0566,0.5589,0.587
17.028000,-0.2583,-0.1012,0.2311,0.361
17.030000,-0.3973,-0.1854,-0.1513,0.464
17.031000,-0.4999,-0.2186,-0.4815,0.728
17.034000,-0.5882,-0.2706,-0.6623,0.926
17.035000,-0.6436,-0.3457,-0.7097,1.019
17.038000,-0.6780,-0.3529,-0.6849,1.026
17.044000,-0.7516,-0.2854,-0.5707,0.986
17.048000,-0.7750,-0.1327,-0.3148,0.847
17.053000,-0.6890,0.0173,-0.0520,0.691
17.064000,-0.5085,0.0996,0.2577,0.579
17.067000,-0.2956,0.1374,0.5807,0.666
17.070000,-0.0889,0.1890,0.7518,0.780
17.073000,0.0427,0.2516,0.7867,0.827
17.078000,0.0974,0.3218,0.7403,0.813
17.084000,0.0885,0.3845,0.6804,0.787
17.095000,0.0294,0.4130,0.4940,0.645
17.098000,-0.0863,0.4221,0.2317,0.489
17.099000,-0.2128,0.3986,-0.0252,0.453
17.104000,-0.2679,0.3334,-0.2732,0.508
17.109000,-0.2684,0.2831,-0.4979,0.632
17.115000,-0.2432,0.1887,-0.6572,0.726
17.118000,-0.2312,0.1686,-0.7875,0.838
17.136000,-0.1693,0.2541,-0.9151,0.965
17.138000,-0.0973,0.2857,-0.9584,1.005
17.139000,-0.0542,0.3640,-0.9301,1.000
17.140000,0.0666,0.4696,-0.8993,1.017
17.162000,0.2316,0.5370,-0.8951,1.069
17.163000,0.4115,0.5999,-0.8395,1.111
17.163000,0.6025,0.6000,-0.7964,1.165
17.164000,0.7696,0.5612,-0.8514,1.278
17.165000,0.8691,0.4827,-0.9135,1.350
17.169000,0.9462,0.4563,-1.0644,1.495
17.174000,0.8486,0.5120,-1.2088,1.563
17.179000,0.6351,0.6295,-1.3505,1.620
17.190000,0.4010,0.7676,-1.4461,1.686
17.192000,0.2511,0.8543,-1.5171,1.759
17.194000,0.1883,0.8889,-1.5392,1.787
17.199000,0.1289,0.9118,-1.4189,1.692
17.204000,0.1097,0.9217,-1.2994,1.597
17.209000,0.1960,0.8479,-1.2356,1.511
17.222000,0.2610,0.7865,-1.1597,1.425
17.225000,0.2468,0.7703,-1.1398,1.398
17.226000,0.1418,0.8329,-1.0825,1.373
17.229000,-0.0203,1.0080,-1.0793,1.477
17.235000,-0.1469,1.1247,-1.0533,1.548
17.240000,-0.1023,1.2547,-0.8893,1.541
17.245000,0.0526,1.3036,-0.6074,1.439
17.255000,0.2356,1.2566,-0.2753,1.308
17.257000,0.4657,1.1579,0.0523,1.249
17.261000,0.7452,1.0669,0.3354,1.344
17.271000,0.9773,1.0638,0.5200,1.535
17.274000,1.1048,1.1447,0.5793,1.693
17.275000,1.1687,1.2204,0.5072,1.764
17.303000,1.1504,1.2218,0.4898,1.748
17.304000,1.1213,1.1575,0.4330,1.669
17.305000,1.0209,0.9765,0.3868,1.465
17.305000,0.8671,0.8176,0.3845,1.252
17.306000,0.6669,0.7481,0.3081,1.049
17.306000,0.5059,0.7200,0.2199,0.907
17.309000,0.4331,0.6894,0.1873,0.835
17.314000,0.4036,0.5724,0.1772,0.722
17.320000,0.4455,0.5202,0.2546,0.731
17.325000,0.4254,0.5189,0.3931,0.778
17.330000,0.3580,0.5527,0.4798,0.815
17.334000,0.3269,0.6256,0.6394,0.952
17.340000,0.2566,0.6670,0.6971,0.998
17.345000,0.2758,0.6529,0.8034,1.071
17.349000,0.3691,0.6097,0.9214,1.165
17.354000,0.4901,0.6213,0.9334,1.224
17.360000,0.5649,0.6928,0.9523,1.306
17.365000,0.5794,0.7175,0.8930,1.284
17.369000,0.6058,0.7222,0.8738,1.285
17.374000,0.6102,0.6324,0.7442,1.152
17.380000,0.6329,0.5352,0.7247,1.101
17.385000,0.5518,0.3628,0.6229,0.908
17.390000,0.4076,0.3021,0.4388,0.671
17.395000,0.2566,0.2771,0.3182,0.494
17.400000,0.0619,0.2743,0.3114,0.420
17.405000,-0.1855,0.2629,0.2287,0.395
17.411000,-0.3958,0.2307,0.2676,0.531
17.419000,-0.5698,0.1213,0.3188,0.664
17.421000,-0.6653,0.0707,0.2470,0.713
17.426000,-0.6755,0.0506,0.0621,0.680
17.440000,-0.7166,0.1048,-0.2086,0.754
17.441000,-0.6625,0.1310,-0.5595,0.877
17.441000,-0.6099,0.2045,-0.8023,1.028
17.445000,-0.5760,0.2667,-0.9961,1.181
17.450000,-0.5433,0.3507,-1.0949,1.272
17.454000,-0.5357,0.4185,-1.0317,1.236
17.459000,-0.5711,0.4193,-0.7957,1.065
17.465000,-0.6510,0.4489,-0.5311,0.953
17.469000,-0.7092,0.4234,-0.1930,0.848
17.474000,-0.6609,0.3741,0.0557,0.761
17.479000,-0.5292,0.4740,0.2053,0.740
17.485000,-0.3219,0.4448,0.3882,0.672
17.490000,-0.0656,0.3859,0.4219,0.575
17.495000,0.2735,0.2273,0.4171,0.548
17.504000,0.4761,0.1273,0.4119,0.642
17.505000,0.6436,-0.0265,0.4150,0.766
17.511000,0.7658,-0.2073,0.5392,0.959
17.516000,0.8421,-0.4008,0.6608,1.143
17.521000,0.6899,-0.5798,0.7493,1.172
17.525000,0.4206,-0.5670,0.7651,1.041
17.541000,0.2104,-0.6229,0.8395,1.066
17.542000,-0.0330,-0.7197,0.7719,1.056
17.543000,-0.1991,-0.7702,0.6954,1.057
17.546000,-0.3360,-0.6325,0.6848,0.991
17.569000,-0.3714,-0.4840,0.7983,1.005
17.570000,-0.3619,-0.2709,1.0350,1.129
17.571000,-0.2871,-0.0571,1.3110,1.343
17.571000,-0.2498,0.2045,1.6456,1.677
17.572000,-0.2408,0.4063,2.0538,2.107
17.576000,-0.2424,0.5742,2.3059,2.389
17.580000,-0.2585,0.6985,2.6147,2.719
17.586000,-0.2688,0.6972,2.7512,2.851
17.591000,-0.2212,0.7138,2.6878,2.790
17.595000,-0.1882,0.6807,2.4273,2.528
17.600000,-0.1537,0.5145,1.9177,1.991
17.605000,-0.2028,0.3628,1.4428,1.501
17.610000,-0.2352,0.1900,0.8742,0.925
17.615000,-0.3371,0.0254,0.2885,0.444
17.620000,-0.4289,-0.1341,-0.1886,0.487
17.626000,-0.4458,-0.2274,-0.6120,0.791
17.631000,-0.5941,-0.3758,-0.8454,1.099
17.635000,-0.6379,-0.4465,-0.9361,1.218
17.640000,-0.6911,-0.5579,-0.9743,1.318
17.641000,-0.7780,-0.7007,-1.0362,1.473
17.646000,-0.9271,-0.7320,-1.0839,1.603
17.654000,-1.0436,-0.7890,-1.1124,1.717
17.657000,-1.1418,-0.7078,-1.1076,1.741
17.661000,-1.1139,-0.6886,-1.1212,1.724
17.672000,-0.9444,-0.6544,-1.0554,1.560
17.674000,-0.7863,-0.6736,-0.8666,1.350
17.676000,-0.4948,-0.6643,-0.6191,1.034
17.682000,-0.3852,-0.6337,-0.3607,0.825
17.705000,-0.2453,-0.4810,0.0411,0.541
17.707000,-0.0864,-0.2915,0.4387,0.534
17.708000,0.0314,-0.2057,0.7720,0.800
17.709000,0.1739,-0.0566,1.1070,1.122
17.710000,0.2813,-0.1059,1.3877,1.420
17.711000,0.4824,-0.1406,1.5931,1.670
17.716000,0.5495,-0.2039,1.5418,1.649
17.721000,0.4793,-0.2270,1.3947,1.492
17.726000,0.3669,-0.1518,1.0633,1.135
17.731000,0.2988,-0.1037,0.8046,0.865
17.735000,0.3511,-0.0414,0.5386,0.644
17.741000,0.3296,-0.0496,0.4041,0.524
17.746000,0.5013,-0.1922,0.2492,0.592
17.751000,0.7164,-0.3066,0.2102,0.807
17.756000,0.8852,-0.3523,0.1291,0.961
17.761000,1.0782,-0.4059,0.0041,1.152
17.765000,1.1946,-0.3965,-0.2026,1.275
17.772000,1.1949,-0.2512,-0.3700,1.276
17.776000,1.1150,-0.1965,-0.5841,1.274
17.780000,1.0192,-0.0805,-0.8253,1.314
17.787000,1.0155,0.0314,-0.9366,1.382
17.791000,1.0429,0.1082,-1.1003,1.520
17.797000,1.0721,0.0969,-1.1409,1.569
17.802000,0.9020,0.2191,-1.0636,1.412
17.806000,0.6757,0.4744,-0.9015,1.222
17.812000,0.4741,0.7167,-0.6376,1.070
17.816000,0.4508,0.7589,-0.2899,0.929
17.821000,0.6175,0.8027,0.1343,1.022
17.825000,0.7853,0.8554,0.3989,1.228
17.833000,1.0052,0.9160,0.4763,1.441
17.844000,1.1448,0.8990,0.3674,1.501
17.845000,1.1871,0.9035,0.0986,1.495
17.847000,1.1090,0.8064,-0.2555,1.395
17.872000,1.0458,0.6573,-0.6315,1.387
17.873000,0.8568,0.4544,-0.9854,1.383
17.873000,0.6365,0.1950,-1.3549,1.510
17.873000,0.4267,-0.0292,-1.5881,1.645
17.874000,0.2267,-0.1438,-1.7941,1.814
17.877000,0.0431,-0.1774,-1.8651,1.874
17.881000,-0.0201,-0.1728,-1.8613,1.869
17.887000,-0.0721,-0.1844,-1.6979,1.709
17.892000,-0.0146,-0.2098,-1.4791,1.494
17.896000,0.0118,-0.2434,-1.2121,1.236
17.902000,-0.0143,-0.2069,-0.8345,0.860
17.907000,-0.0544,-0.0064,-0.5189,0.522
17.911000,-0.0115,0.2140,-0.1923,0.288
17.919000,0.0358,0.3999,0.1072,0.416
17.922000,0.1254,0.4099,0.4363,0.612
17.927000,0.1320,0.4526,0.5888,0.754
17.932000,0.1377,0.4255,0.7504,0.874
17.937000,0.1540,0.4680,0.7193,0.872
17.942000,0.1798,0.4959,0.6292,0.821
17.947000,0.1002,0.5000,0.5305,0.736
17.964000,-0.0421,0.4656,0.3479,0.583
17.966000,-0.1486,0.4165,0.1532,0.468
17.968000,-0.1825,0.3283,-0.0530,0.379
17.975000,-0.1469,0.2102,-0.2562,0.362
17.976000,-0.1872,0.1663,-0.4900,0.550
17.977000,-0.1932,0.1725,-0.6575,0.707
17.999000,-0.1179,0.1181,-0.8409,0.857
18.002000,0.0204,0.0999,-1.0262,1.031
18.003000,0.1623,0.0904,-1.1648,1.180
18.007000,0.2972,0.0534,-1.2499,1.286
18.010000,0.4061,-0.0263,-1.3288,1.390
18.011000,0.5104,-0.0355,-1.3853,1.477
18.012000,0.4961,-0.0853,-1.3768,1.466
18.016000,0.3722,-0.0746,-1.2922,1.347
18.022000,0.1709,0.0169,-1.0827,1.096
18.028000,-0.0971,0.0622,-0.8269,0.835
18.032000,-0.2968,0.0627,-0.5655,0.642
18.037000,-0.3276,0.0144,-0.2893,0.437
18.042000,-0.1737,-0.1182,-0.0009,0.210
18.047000,0.1159,-0.2230,0.1671,0.302
18.052000,0.4482,-0.2861,0.1910,0.565
18.058000,0.9011,-0.3610,0.1359,0.980
18.062000,1.2598,-0.4155,0.1683,1.337
18.067000,1.4374,-0.5016,0.3216,1.556
18.073000,1.2777,-0.5367,0.4643,1.462
18.076000,0.8970,-0.6083,0.7110,1.296
18.083000,0.4045,-0.7320,0.9325,1.253
18.098000,-0.0660,-0.7840,1.0792,1.336
18.100000,-0.3461,-0.7535,1.1133,1.388
18.101000,-0.4454,-0.7709,1.1395,1.446
18.138000,-0.3539,-0.9114,1.0724,1.451
18.139000,-0.0401,-1.0600,0.9788,1.443
18.140000,0.3012,-1.1754,0.8880,1.504
18.142000,0.5253,-1.1904,0.8435,1.551
18.143000,0.6630,-1.1269,0.8498,1.559
18.144000,0.6061,-1.0150,0.8784,1.473
18.145000,0.3822,-0.8579,1.0061,1.376
18.145000,0.2752,-0.7573,1.2296,1.470
18.146000,0.3016,-0.7317,1.4872,1.685
18.148000,0.3029,-0.7387,1.6542,1.837
18.155000,0.3215,-0.6767,1.7136,1.870
18.158000,0.4535,-0.5735,1.6599,1.814
18.163000,0.6825,-0.4776,1.4900,1.707
18.168000,0.8627,-0.3532,1.2439,1.554
18.173000,0.9738,-0.2346,1.0669,1.463
