time,ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2)
8.461000,-0.0848,0.0751,0.2746,0.297
8.465000,-0.0371,0.0285,0.2169,0.222
8.471000,0.0611,-0.0378,0.1285,0.147
8.476000,0.1402,-0.0920,-0.0350,0.171
8.481000,0.1457,-0.0923,-0.1683,0.241
8.486000,0.0913,-0.0851,-0.2313,0.263
8.491000,0.0542,-0.0807,-0.2625,0.280
8.496000,0.0539,-0.1127,-0.2368,0.268
8.501000,0.0194,-0.0864,-0.1506,0.175
8.507000,0.0058,0.0286,-0.0484,0.057
8.512000,-0.0209,0.0947,0.1349,0.166
8.516000,-0.0774,0.1414,0.3680,0.402
8.522000,-0.0717,0.2266,0.5037,0.557
8.527000,-0.0096,0.2623,0.5613,0.620
8.532000,0.0645,0.2452,0.5113,0.571
8.536000,0.1350,0.2713,0.3837,0.489
8.554000,0.2236,0.3190,0.2641,0.471
8.557000,0.2290,0.3864,0.1572,0.476
8.558000,0.1585,0.3830,0.0688,0.420
8.560000,0.1266,0.3727,0.0497,0.397
8.563000,0.0793,0.3257,0.0414,0.338
8.567000,-0.0223,0.2520,0.0565,0.259
8.572000,-0.0934,0.2235,0.1092,0.266
8.578000,-0.1024,0.1359,0.1328,0.216
8.583000,-0.1089,-0.0041,0.1277,0.168
8.586000,-0.1433,-0.0928,0.0214,0.172
8.591000,-0.1908,-0.1557,-0.1723,0.301
8.597000,-0.2040,-0.1593,-0.3648,0.447
8.601000,-0.1555,-0.1159,-0.5559,0.589
8.606000,-0.0414,-0.1180,-0.6952,0.706
8.611000,0.0383,-0.1447,-0.7171,0.733
8.616000,0.0584,-0.0848,-0.7016,0.709
8.621000,0.0343,0.0410,-0.6486,0.651
8.627000,-0.0146,0.1263,-0.5013,0.517
8.631000,-0.0017,0.1900,-0.3596,0.407
8.636000,0.0240,0.2751,-0.2224,0.355
8.642000,0.0791,0.3349,-0.0896,0.356
8.647000,0.1808,0.3589,0.0230,0.403
8.651000,0.2784,0.3825,0.1544,0.498
8.657000,0.3423,0.4245,0.1806,0.574
8.661000,0.3794,0.4372,0.2090,0.615
8.667000,0.3899,0.4416,0.2037,0.623
8.672000,0.3655,0.4606,0.1215,0.600
8.683000,0.3233,0.4895,0.0959,0.594
8.685000,0.2806,0.5502,-0.0162,0.618
8.687000,0.3140,0.6060,-0.1058,0.691
8.704000,0.4125,0.6074,-0.1233,0.745
8.706000,0.4850,0.4883,-0.1553,0.706
8.706000,0.5022,0.2976,-0.1917,0.614
8.707000,0.4509,0.1825,-0.2741,0.558
8.711000,0.3304,0.1842,-0.3942,0.546
8.716000,0.1780,0.2627,-0.5263,0.615
8.721000,0.0623,0.3057,-0.6042,0.680
8.726000,0.0226,0.1971,-0.6177,0.649
8.731000,-0.0429,0.1140,-0.5851,0.598
8.736000,-0.1218,0.1229,-0.5098,0.538
8.742000,-0.1885,0.1972,-0.4198,0.501
8.747000,-0.2565,0.3472,-0.3581,0.561
8.752000,-0.2643,0.4335,-0.3371,0.609
8.757000,-0.2347,0.4475,-0.2619,0.569
8.762000,-0.2148,0.4570,-0.0965,0.514
8.767000,-0.1817,0.4499,0.0277,0.486
8.772000,-0.1401,0.4699,0.0903,0.499
8.777000,-0.1632,0.5375,0.1477,0.581
8.782000,-0.2271,0.6186,0.1035,0.667
8.787000,-0.2304,0.6509,0.0798,0.695
8.801000,-0.1505,0.6519,0.1056,0.677
8.803000,-0.0283,0.6537,0.1084,0.663
8.803000,0.0906,0.6563,0.1864,0.688
8.810000,0.2028,0.6461,0.2525,0.723
8.828000,0.3603,0.6710,0.2823,0.812
8.830000,0.4859,0.6970,0.3474,0.918
8.830000,0.5843,0.6518,0.3637,0.948
8.831000,0.6026,0.5893,0.2956,0.893
8.832000,0.4992,0.5517,0.1426,0.758
8.836000,0.3508,0.5065,-0.0793,0.621
8.843000,0.2013,0.4188,-0.3388,0.575
8.847000,0.0148,0.4091,-0.5572,0.691
8.852000,-0.0840,0.5120,-0.7335,0.898
8.857000,-0.2050,0.5942,-0.9329,1.125
8.862000,-0.2636,0.6217,-0.9928,1.201
8.867000,-0.2256,0.5969,-0.8983,1.102
8.872000,-0.1372,0.5341,-0.7792,0.955
8.877000,0.0336,0.5301,-0.6404,0.832
8.882000,0.2424,0.6335,-0.4726,0.827
8.887000,0.4034,0.7590,-0.3236,0.918
8.894000,0.5293,0.8967,-0.1663,1.054
8.898000,0.6159,1.0315,-0.0088,1.201
8.902000,0.6013,1.1367,0.1384,1.293
8.908000,0.5682,1.1496,0.3565,1.331
8.914000,0.5791,1.1659,0.5109,1.398
8.918000,0.5921,1.2186,0.6653,1.509
8.923000,0.6518,1.2542,0.8117,1.630
8.943000,0.6746,1.2295,0.8150,1.622
8.945000,0.7167,1.1774,0.7979,1.593
8.945000,0.8276,1.0489,0.7279,1.521
8.946000,0.8437,0.8419,0.5648,1.319
8.948000,0.7317,0.6759,0.4055,1.075
8.953000,0.5089,0.6398,0.2761,0.863
8.958000,0.2923,0.6510,0.0785,0.718
8.966000,0.0949,0.7279,-0.0805,0.738
8.967000,-0.0137,0.8196,-0.1906,0.842
8.972000,0.0115,0.8851,-0.1981,0.907
8.977000,0.1433,0.9122,-0.0842,0.927
8.982000,0.3470,0.9153,0.1359,0.988
8.987000,0.5346,0.9040,0.3419,1.104
8.992000,0.6504,0.8975,0.5437,1.235
8.997000,0.6500,1.0557,0.7393,1.443
9.002000,0.6126,1.1581,0.8644,1.570
9.007000,0.6495,1.2572,0.9593,1.710
9.012000,0.6838,1.3098,1.0191,1.795
9.018000,0.6871,1.2778,1.1419,1.846
9.022000,0.6301,1.2454,1.2331,1.862
9.028000,0.6119,1.2327,1.2425,1.854
9.033000,0.5826,1.2264,1.2253,1.829
9.038000,0.5038,1.1574,1.1256,1.691
9.043000,0.4826,1.0306,1.1564,1.622
9.048000,0.4108,0.9112,1.0850,1.475
9.053000,0.2655,0.8097,0.9636,1.286
9.058000,0.1702,0.7477,0.8306,1.130
9.063000,0.1554,0.6522,0.6817,0.956
9.069000,0.1528,0.5805,0.5587,0.820
9.073000,0.1079,0.5018,0.5335,0.740
9.086000,0.0622,0.4619,0.4796,0.669
9.088000,0.0662,0.5426,0.4769,0.725
9.088000,0.0255,0.5116,0.4818,0.703
9.094000,0.0965,0.4504,0.4942,0.676
9.107000,0.1356,0.3657,0.5209,0.651
9.108000,0.2528,0.3244,0.4915,0.641
9.109000,0.4016,0.3354,0.5115,0.732
9.113000,0.5356,0.3395,0.4909,0.802
9.118000,0.6106,0.3484,0.4845,0.854
9.123000,0.6490,0.3498,0.5661,0.930
9.129000,0.6212,0.2902,0.6074,0.916
9.133000,0.5846,0.1883,0.7484,0.968
9.138000,0.5835,0.0340,0.7578,0.957
9.143000,0.5778,-0.0195,0.8502,1.028
9.148000,0.5309,-0.0721,0.7577,0.928
9.153000,0.4685,-0.1718,0.7011,0.861
9.157000,0.3399,-0.3097,0.6130,0.766
9.163000,0.1829,-0.3134,0.4921,0.611
9.168000,0.0241,-0.2791,0.4234,0.508
9.173000,-0.1285,-0.2848,0.3977,0.506
9.178000,-0.1698,-0.2706,0.3811,0.497
9.182000,-0.1772,-0.2780,0.4922,0.592
9.188000,0.0169,-0.1823,0.5605,0.590
9.193000,0.0750,-0.1977,0.7044,0.735
9.198000,0.0552,-0.1303,0.8529,0.865
9.204000,0.0760,-0.1358,1.0045,1.017
9.209000,0.1197,-0.1446,1.1423,1.158
9.224000,0.1746,-0.0893,1.2410,1.256
9.226000,0.2183,-0.1096,1.3559,1.378
9.227000,0.2614,-0.2533,1.3848,1.432
9.243000,0.2325,-0.3497,1.3319,1.397
9.245000,0.2380,-0.3950,1.2729,1.354
9.245000,0.1592,-0.4001,1.1918,1.267
9.246000,0.0455,-0.4290,1.0610,1.145
9.248000,-0.1128,-0.4761,0.9183,1.041
9.253000,-0.1889,-0.4736,0.8716,1.010
9.258000,-0.2251,-0.3601,0.7415,0.855
9.263000,-0.2103,-0.2450,0.7568,0.823
9.269000,-0.2175,-0.2241,0.7297,0.794
9.273000,-0.1741,-0.1702,0.7787,0.816
9.278000,-0.1715,-0.0928,0.7842,0.808
9.283000,-0.1257,0.0740,0.8588,0.871
9.288000,-0.0989,0.2425,0.8290,0.869
9.293000,-0.0209,0.3085,0.7706,0.830
9.298000,0.0049,0.3324,0.6147,0.699
9.303000,-0.0887,0.3424,0.5652,0.667
9.308000,-0.1319,0.3608,0.4739,0.610
9.313000,-0.1681,0.3781,0.3604,0.549
9.318000,-0.1504,0.4862,0.2619,0.572
9.323000,-0.1450,0.4698,0.1919,0.528
9.328000,-0.2022,0.4652,0.0221,0.508
9.334000,-0.1531,0.5579,-0.1029,0.588
9.339000,-0.0475,0.5235,-0.2729,0.592
9.344000,0.1506,0.3956,-0.3924,0.577
9.354000,0.1927,0.2590,-0.5337,0.624
9.355000,0.1720,0.1408,-0.5957,0.636
9.365000,0.1075,0.0248,-0.6761,0.685
9.366000,0.0455,0.1315,-0.7188,0.732
9.377000,-0.1069,0.1903,-0.7608,0.791
9.378000,-0.1695,0.0923,-0.6365,0.665
9.379000,-0.1900,-0.0775,-0.5312,0.570
9.379000,-0.0153,-0.3100,-0.4354,0.535
9.385000,0.1924,-0.5572,-0.3729,0.697
9.389000,0.4476,-0.8140,-0.5188,1.064
9.394000,0.5576,-0.8068,-0.7560,1.238
9.399000,0.5536,-0.8654,-0.9239,1.382
9.403000,0.4651,-0.8071,-1.1189,1.456
9.408000,0.3628,-0.7025,-1.2770,1.502
9.414000,0.2201,-0.6132,-1.3694,1.516
9.419000,0.0924,-0.4706,-1.2886,1.375
9.424000,-0.0465,-0.2046,-1.0873,1.107
9.432000,-0.0551,0.0166,-0.7672,0.769
9.434000,-0.1165,0.1079,-0.3693,0.402
9.439000,-0.1599,0.1432,-0.0049,0.215
9.444000,-0.1930,0.1659,0.3307,0.417
9.449000,-0.0394,0.1406,0.3839,0.411
9.454000,0.0199,0.2370,0.3005,0.383
9.459000,0.0728,0.3564,0.1337,0.388
9.472000,0.0709,0.4223,-0.1049,0.441
9.473000,0.0819,0.4619,-0.2540,0.533
9.474000,0.1288,0.4109,-0.3567,0.559
9.481000,0.1774,0.3131,-0.3367,0.493
9.492000,0.2115,0.1019,-0.2679,0.356
9.493000,0.2437,-0.1713,-0.2134,0.366
9.494000,0.3098,-0.3712,-0.2217,0.532
9.499000,0.2997,-0.5645,-0.2661,0.692
9.504000,0.1906,-0.5801,-0.3481,0.703
9.510000,0.0891,-0.6559,-0.4855,0.821
9.515000,-0.0114,-0.6528,-0.5679,0.865
9.520000,-0.1086,-0.6220,-0.6654,0.917
9.525000,-0.1161,-0.5751,-0.7056,0.918
9.530000,-0.1438,-0.5123,-0.6835,0.866
9.535000,-0.1287,-0.5364,-0.5445,0.775
9.540000,-0.0992,-0.5412,-0.3664,0.661
9.545000,0.0117,-0.4994,-0.2103,0.542
9.551000,0.1629,-0.4686,-0.0576,0.499
9.556000,0.2939,-0.5109,0.0658,0.593
9.560000,0.3310,-0.4809,0.0978,0.592
9.566000,0.2813,-0.4184,0.0838,0.511
9.570000,0.1884,-0.3821,0.1021,0.438
9.575000,0.1363,-0.3099,0.1179,0.359
9.579000,0.0712,-0.2065,0.0915,0.237
9.586000,0.0522,-0.2389,0.1197,0.272
9.590000,0.1142,-0.2864,0.1297,0.335
9.596000,0.2647,-0.3533,0.1267,0.459
9.600000,0.2824,-0.4884,0.0980,0.573
9.605000,0.2564,-0.4950,-0.0116,0.558
9.610000,0.1582,-0.4991,-0.1235,0.538
9.623000,0.1220,-0.4202,-0.2411,0.500
9.625000,0.1081,-0.4306,-0.3086,0.541
9.625000,0.0522,-0.4385,-0.3302,0.551
9.630000,-0.0912,-0.4417,-0.3168,0.551
9.642000,-0.1775,-0.4443,-0.2937,0.561
9.643000,-0.2090,-0.3532,-0.3831,0.561
9.644000,-0.2786,-0.2408,-0.4470,0.579
9.649000,-0.3903,-0.0231,-0.5305,0.659
9.654000,-0.4552,0.1500,-0.5673,0.743
9.660000,-0.4689,0.2455,-0.5452,0.760
9.664000,-0.4233,0.2770,-0.4201,0.658
9.670000,-0.2776,0.3079,-0.2304,0.474
9.675000,-0.1702,0.2923,-0.0528,0.342
9.680000,-0.0290,0.2700,0.0927,0.287
9.685000,0.1105,0.2045,0.1221,0.263
9.690000,0.2353,0.1822,0.1034,0.315
9.695000,0.3460,0.1713,-0.0285,0.387
9.700000,0.4355,0.1550,-0.0978,0.473
9.705000,0.4533,0.1389,-0.1518,0.498
9.710000,0.4220,0.1003,-0.1574,0.461
9.716000,0.3159,0.1136,-0.1734,0.378
9.720000,0.2366,0.2155,-0.0806,0.330
9.725000,0.1091,0.3111,0.0337,0.331
9.731000,0.0626,0.2817,0.2192,0.362
9.744000,0.0585,0.1793,0.3823,0.426
9.746000,0.0172,0.0088,0.5659,0.566
9.747000,-0.0275,-0.0956,0.6544,0.662
9.753000,-0.0691,-0.1253,0.6747,0.690
9.761000,-0.1003,-0.1604,0.6911,0.717
9.762000,-0.1382,-0.0937,0.6959,0.716
9.765000,-0.1309,-0.0363,0.6536,0.668
9.770000,-0.0530,0.0180,0.6936,0.696
9.775000,0.0656,0.1096,0.8146,0.825
9.780000,0.2065,0.1409,1.0081,1.039
9.785000,0.3739,0.1344,1.1641,1.230
9.790000,0.5600,0.0585,1.3659,1.477
9.795000,0.7403,-0.0846,1.5471,1.717
9.800000,0.8253,-0.2552,1.6176,1.834
9.805000,0.7722,-0.4204,1.6543,1.873
9.810000,0.6299,-0.5656,1.6185,1.827
9.815000,0.4342,-0.6475,1.4314,1.630
9.821000,0.2808,-0.7188,1.2858,1.500
9.826000,0.1286,-0.8189,1.1146,1.389
9.831000,-0.0869,-0.8916,0.9831,1.330
9.842000,-0.2867,-0.9566,0.8990,1.344
9.843000,-0.4356,-1.0733,0.8386,1.430
9.849000,-0.4328,-1.1238,0.8148,1.454
9.867000,-0.3360,-1.0893,0.8144,1.401
9.868000,-0.2758,-0.8820,0.8539,1.258
9.869000,-0.2687,-0.6598,0.8945,1.144
9.869000,-0.2405,-0.4375,1.0192,1.135
9.870000,-0.1212,-0.3228,1.2375,1.285
9.875000,0.0671,-0.2865,1.4864,1.515
9.880000,0.2536,-0.2393,1.6637,1.700
9.886000,0.3275,-0.2080,1.7828,1.824
9.891000,0.3249,-0.0887,1.8422,1.873
9.895000,0.2795,0.1031,1.8781,1.902
9.901000,0.2751,0.2518,1.8329,1.870
9.906000,0.2994,0.2850,1.8058,1.853
9.910000,0.4700,0.2570,1.7299,1.811
9.915000,0.7316,0.2453,1.6356,1.808
9.921000,0.8856,0.1537,1.6099,1.844
9.926000,0.9888,0.0066,1.6084,1.888
9.940000,0.9699,-0.0462,1.6539,1.918
9.942000,0.8593,-0.0394,1.6710,1.879
9.942000,0.7207,0.0213,1.6664,1.816
9.948000,0.5399,0.0875,1.7353,1.819
9.957000,0.3582,0.0654,1.7870,1.824
9.958000,0.2109,0.0312,1.7725,1.785
9.961000,0.1393,0.0200,1.7364,1.742
9.965000,0.1310,0.0141,1.5615,1.567
9.971000,0.1049,0.0353,1.2407,1.246
9.976000,0.1158,0.0015,0.9087,0.916
9.980000,0.0962,-0.1277,0.6364,0.656
9.985000,0.0823,-0.3508,0.3714,0.517
9.990000,0.1422,-0.6124,-0.0121,0.629
9.995000,0.1971,-0.8594,-0.3868,0.963
10.001000,0.2526,-1.0456,-0.6653,1.265
10.006000,0.3194,-1.1952,-0.9829,1.580
10.011000,0.3530,-1.3134,-1.2440,1.843
10.016000,0.3886,-1.3914,-1.5135,2.092
10.021000,0.3869,-1.4349,-1.7958,2.331
10.026000,0.4019,-1.4325,-1.9144,2.425
10.031000,0.4412,-1.4403,-1.8932,2.419
10.037000,0.4760,-1.5047,-1.8254,2.413
10.041000,0.5303,-1.5271,-1.7074,2.351
10.046000,0.5642,-1.4512,-1.6146,2.243
10.053000,0.6010,-1.3411,-1.5026,2.102
10.056000,0.6104,-1.2135,-1.3876,1.942
10.061000,0.5596,-1.0457,-1.3342,1.785
10.066000,0.4801,-0.7655,-1.2238,1.521
10.072000,0.3387,-0.4713,-1.0929,1.237
10.077000,0.1394,-0.2548,-0.9584,1.001
10.081000,-0.0097,-0.0484,-0.6980,0.700
10.092000,-0.0178,0.0983,-0.3672,0.381
10.093000,0.1251,0.1962,-0.0824,0.247
10.096000,0.3638,0.2753,0.1041,0.468
10.102000,0.6205,0.2570,0.2542,0.718
10.114000,0.8001,0.2093,0.2838,0.874
10.115000,0.9105,0.1976,0.2571,0.966
10.117000,0.9592,0.1439,0.2454,1.000
10.122000,0.9632,0.0504,0.1357,0.974
10.127000,0.9089,-0.0460,0.0415,0.911
10.131000,0.7394,-0.1176,-0.0413,0.750
10.137000,0.5896,-0.1461,-0.1468,0.625
10.141000,0.5018,-0.1876,-0.2310,0.583
10.146000,0.4775,-0.2632,-0.2733,0.610
10.151000,0.5187,-0.3437,-0.3213,0.700
10.157000,0.5371,-0.3943,-0.3741,0.764
10.162000,0.5489,-0.4278,-0.3483,0.778
10.167000,0.5939,-0.4211,-0.3368,0.802
10.173000,0.6142,-0.3253,-0.3326,0.771
10.177000,0.5945,-0.1764,-0.2982,0.688
10.182000,0.5423,-0.0482,-0.2540,0.601
10.193000,0.4592,0.0177,-0.1272,0.477
10.194000,0.4541,0.1342,0.0355,0.475
10.197000,0.4400,0.3053,0.2526,0.592
10.202000,0.3884,0.4681,0.4941,0.784
10.216000,0.3801,0.5898,0.6673,0.968
10.219000,0.4345,0.6391,0.7847,1.101
10.220000,0.5991,0.6012,0.8503,1.201
10.226000,0.8317,0.4771,0.8079,1.254
10.227000,1.1095,0.3859,0.6718,1.353
10.232000,1.3034,0.3082,0.4880,1.425
10.237000,1.3532,0.2535,0.2793,1.405
10.242000,1.2366,0.1807,0.0904,1.253
10.247000,1.0515,-0.0032,-0.0259,1.052
10.252000,0.8436,-0.2517,-0.2169,0.907
10.257000,0.5911,-0.4641,-0.4607,0.882
10.262000,0.3362,-0.4787,-0.6730,0.892
10.267000,0.0747,-0.3421,-0.8735,0.941
10.272000,-0.1321,-0.1046,-0.9771,0.992
10.277000,-0.2315,0.1124,-0.9810,1.014
10.282000,-0.1687,0.2530,-0.8667,0.918
10.288000,-0.0108,0.3862,-0.6594,0.764
10.293000,0.1661,0.5129,-0.3627,0.650
10.297000,0.2996,0.6324,-0.0130,0.700
10.302000,0.3934,0.7163,0.1929,0.840
10.307000,0.4035,0.7821,0.3727,0.956
10.313000,0.3772,0.9600,0.4714,1.134
10.318000,0.3538,1.1258,0.5216,1.290
10.323000,0.3426,1.1812,0.5267,1.338
10.328000,0.3594,1.1309,0.5177,1.295
10.332000,0.4664,1.0272,0.5679,1.263
10.344000,0.6708,0.8569,0.5923,1.239
10.346000,0.8080,0.6509,0.5632,1.181
10.348000,0.8322,0.5038,0.5378,1.112
10.352000,0.7414,0.3991,0.4493,0.954
10.362000,0.5410,0.3466,0.3833,0.748
10.364000,0.3090,0.2942,0.3682,0.564
10.367000,0.0677,0.1450,0.3544,0.389
10.372000,-0.1580,-0.0604,0.3711,0.408
10.377000,-0.3135,-0.2168,0.3604,0.525
10.382000,-0.3835,-0.2442,0.2607,0.524
10.387000,-0.3498,-0.2390,0.1327,0.444
10.392000,-0.2358,-0.2519,0.0555,0.350
10.397000,-0.0789,-0.3044,0.0070,0.315
10.402000,0.1110,-0.4003,0.0586,0.420
10.407000,0.2782,-0.4077,0.1878,0.528
10.412000,0.3662,-0.3621,0.3588,0.628
10.417000,0.2410,-0.2281,0.5833,0.671
10.422000,0.0988,-0.1061,0.8465,0.859
10.428000,-0.0316,-0.0294,1.0503,1.051
10.432000,-0.0579,-0.0134,1.3316,1.333
10.437000,0.0519,-0.1660,1.5027,1.513
10.443000,0.1997,-0.3555,1.6163,1.667
10.447000,0.4046,-0.6577,1.6412,1.814
10.453000,0.6407,-0.9229,1.6202,1.972
10.466000,0.7891,-1.1570,1.5322,2.076
10.467000,0.8024,-1.4057,1.3909,2.134
10.469000,0.6323,-1.6648,1.1638,2.127
10.493000,0.3232,-1.7252,0.9350,1.989
10.497000,0.0365,-1.7002,0.6810,1.832
10.499000,-0.2013,-1.6420,0.5418,1.741
10.501000,-0.3954,-1.5786,0.4700,1.694
10.503000,-0.5661,-1.4395,0.4546,1.612
10.505000,-0.7015,-1.3517,0.5282,1.612
10.506000,-0.7463,-1.2059,0.6632,1.566
10.508000,-0.7478,-1.0415,0.8581,1.543
10.515000,-0.6747,-0.8339,1.0091,1.473
10.519000,-0.5265,-0.5751,1.1104,1.357
10.523000,-0.3994,-0.2927,1.1712,1.272
10.529000,-0.3172,0.0159,1.2481,1.288
10.533000,-0.2676,0.3665,1.3237,1.399
10.537000,-0.2356,0.5455,1.3895,1.511
10.543000,-0.2109,0.6155,1.4768,1.614
10.547000,-0.1080,0.6169,1.5168,1.641
10.553000,0.0187,0.5764,1.5278,1.633
10.560000,0.1406,0.4300,1.3756,1.448
10.563000,0.2514,0.3646,1.1605,1.242
10.568000,0.4725,0.1795,0.9196,1.049
10.573000,0.7391,0.0009,0.6707,0.998
10.577000,0.9723,-0.1844,0.4321,1.080
10.583000,1.0245,-0.3824,0.1705,1.107
10.588000,0.9292,-0.5314,-0.0732,1.073
10.593000,0.7921,-0.7413,-0.2325,1.110
10.598000,0.5384,-0.8995,-0.3271,1.098
10.603000,0.2789,-0.9863,-0.5059,1.143
10.608000,0.0050,-1.0193,-0.6413,1.204
10.613000,-0.1739,-0.9846,-0.7329,1.240
10.618000,-0.3069,-0.9413,-0.7884,1.266
10.624000,-0.2891,-0.9307,-0.7423,1.225
10.629000,-0.2344,-0.9549,-0.6268,1.166
10.633000,-0.1492,-1.0015,-0.5284,1.142
10.639000,-0.0545,-1.1620,-0.4111,1.234
10.644000,0.0294,-1.1606,-0.3041,1.200
10.649000,0.1387,-1.1600,-0.2150,1.188
10.654000,0.1707,-1.1421,-0.1536,1.165
10.665000,0.1469,-1.1083,-0.0575,1.119
10.667000,0.0672,-1.0769,0.0174,1.079
10.669000,0.0657,-0.9984,0.0606,1.002
10.692000,-0.0411,-1.0177,0.1191,1.025
10.695000,-0.1059,-1.0336,0.2093,1.060
10.697000,-0.2116,-1.0265,0.1531,1.059
10.698000,-0.3120,-0.9065,0.1210,0.966
10.698000,-0.3691,-0.7103,0.1831,0.821
10.699000,-0.4535,-0.4553,0.2126,0.677
10.703000,-0.5437,-0.1405,0.3022,0.638
10.709000,-0.5838,0.0772,0.4333,0.731
10.714000,-0.4619,0.1833,0.5921,0.773
10.718000,-0.3155,0.2172,0.7585,0.850
10.725000,-0.0394,0.2375,0.8118,0.847
10.729000,0.2538,0.2229,0.8085,0.876
10.734000,0.4251,0.2416,0.6412,0.806
10.739000,0.5481,0.2648,0.3469,0.701
10.744000,0.6015,0.3003,0.0096,0.672
10.749000,0.6077,0.1730,-0.3111,0.704
10.754000,0.4917,0.0815,-0.6445,0.815
10.759000,0.3480,-0.0151,-0.8899,0.956
10.764000,0.1945,-0.1058,-1.0122,1.036
10.769000,0.0488,-0.1101,-1.1057,1.112
10.783000,0.0659,-0.1026,-1.1660,1.172
10.784000,0.1014,0.0129,-1.1885,1.193
10.785000,0.1701,-0.0232,-1.0735,1.087
10.789000,0.4102,-0.0973,-0.9541,1.043
10.805000,0.5788,-0.1030,-0.9626,1.128
10.807000,0.6946,-0.1284,-0.9348,1.172
10.810000,0.7386,-0.0654,-0.7722,1.071
10.810000,0.6792,0.0151,-0.7796,1.034
10.814000,0.5786,0.0446,-0.6899,0.902
10.819000,0.5208,0.1064,-0.6520,0.841
10.825000,0.4932,0.1160,-0.6325,0.810
10.829000,0.6299,0.1345,-0.5699,0.860
10.834000,0.7330,0.1151,-0.4465,0.866
10.835000,0.7696,0.0905,-0.4608,0.902
10.839000,0.7439,0.0948,-0.4942,0.898
10.844000,0.6086,0.0269,-0.3705,0.713
10.849000,0.5958,-0.0839,-0.3887,0.716
10.854000,0.5170,-0.0911,-0.3794,0.648
10.859000,0.3764,-0.0170,-0.3228,0.496
10.864000,0.2345,0.0496,-0.2796,0.368
10.869000,0.1807,0.0968,-0.1337,0.245
10.874000,0.2027,0.0466,0.0748,0.221
10.879000,0.2496,0.0636,0.2149,0.335
10.884000,0.1812,-0.0473,0.4827,0.518
10.890000,0.1365,0.0438,0.6995,0.714
10.894000,0.1707,0.0308,0.7261,0.747
10.900000,0.1713,-0.0514,0.7773,0.798
10.904000,0.1612,-0.0873,0.6704,0.695
10.910000,0.0425,-0.2126,0.6424,0.678
10.915000,-0.1042,-0.3201,0.5508,0.646
10.920000,-0.3468,-0.3542,0.4331,0.658
10.924000,-0.4999,-0.4013,0.2735,0.697
10.930000,-0.6687,-0.3769,0.1383,0.780
10.938000,-0.7443,-0.3107,0.0672,0.809
10.940000,-0.6935,-0.2808,0.0982,0.755
10.950000,-0.6698,-0.2347,0.2338,0.747
10.952000,-0.5869,-0.1287,0.3505,0.696
10.959000,-0.4464,-0.0568,0.6539,0.794
10.960000,-0.2178,-0.1194,0.8159,0.853
10.977000,0.0094,-0.0715,1.1252,1.127
10.979000,0.1537,-0.0259,1.3410,1.350
10.980000,0.0952,0.0518,1.4164,1.421
10.981000,-0.0692,0.0673,1.5086,1.512
10.985000,-0.1915,0.2337,1.4839,1.514
10.989000,-0.3167,0.3269,1.3775,1.451
10.994000,-0.3667,0.4217,1.2205,1.342
11.001000,-0.3823,0.4666,1.1093,1.263
11.004000,-0.3697,0.4960,1.0637,1.231
11.010000,-0.2401,0.4654,1.0048,1.133
11.015000,-0.0240,0.4601,0.9849,1.087
11.020000,0.0897,0.3417,1.0796,1.136
11.025000,0.1874,0.1477,1.0274,1.055
11.032000,0.2023,0.0315,0.9474,0.969
11.035000,0.3122,-0.1665,0.8501,0.921
11.041000,0.3938,-0.4125,0.8655,1.036
11.045000,0.4389,-0.6225,0.8420,1.135
11.050000,0.3520,-0.9764,0.7152,1.260
11.055000,0.2343,-1.2562,0.6048,1.414
11.074000,0.0258,-1.4241,0.5034,1.511
11.079000,-0.2428,-1.6011,0.3291,1.652
11.093000,-0.4193,-1.5503,0.1427,1.612
11.096000,-0.4860,-1.3855,-0.0900,1.471
11.098000,-0.5076,-1.2519,-0.2142,1.368
11.100000,-0.5813,-1.0997,-0.1410,1.252
11.102000,-0.7251,-0.8986,-0.1142,1.160
11.104000,-0.8470,-0.7480,0.0248,1.130
11.106000,-0.8493,-0.5202,0.2269,1.021
11.107000,-0.7666,-0.3091,0.4057,0.921
11.112000,-0.7079,-0.0706,0.7015,0.999
11.116000,-0.5376,0.1649,0.9605,1.113
11.123000,-0.3193,0.3971,1.1732,1.279
11.126000,-0.1572,0.7013,1.3633,1.541
11.130000,-0.0100,0.9612,1.5687,1.840
11.135000,0.1975,1.1695,1.7258,2.094
11.140000,0.4391,1.2947,1.8163,2.273
11.145000,0.6660,1.3907,1.9041,2.450
11.154000,0.8870,1.4213,1.9613,2.579
11.156000,1.0399,1.3085,1.9682,2.582
11.160000,1.0617,1.0944,1.8633,2.408
11.167000,1.0171,0.9030,1.5746,2.081
11.170000,0.9765,0.6369,1.1890,1.665
11.175000,0.9138,0.4133,0.7002,1.223
11.188000,0.8056,0.0994,0.3336,0.878
11.189000,0.6416,-0.1645,-0.1684,0.683
11.190000,0.4894,-0.4128,-0.5637,0.853
11.195000,0.3414,-0.6308,-0.8460,1.109
11.200000,0.2855,-0.7827,-1.1337,1.407
11.205000,0.2961,-0.8435,-1.3581,1.626
11.216000,0.2623,-0.9417,-1.5550,1.837
11.218000,0.2138,-0.9565,-1.6337,1.905
11.221000,0.0970,-0.9294,-1.6437,1.891
11.225000,-0.0612,-0.9331,-1.6226,1.873
