time,ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2)
23.182000,2.8291,-4.3851,-2.0550,5.609
23.186000,0.4858,-3.9013,-3.8941,5.534
23.192000,-2.2736,-3.1819,-4.9813,6.333
23.196000,-4.7237,-2.3110,-5.4217,7.553
23.201000,-6.4561,-1.6445,-5.2877,8.506
23.206000,-7.5018,-1.3008,-4.6542,8.924
23.211000,-8.0245,-1.1906,-3.8508,8.980
23.216000,-8.0183,-1.2282,-2.9771,8.641
23.222000,-7.5399,-1.4320,-2.0673,7.948
23.227000,-6.8203,-1.7819,-0.9897,7.118
23.236000,-6.0787,-2.2247,0.6562,6.506
23.238000,-5.1114,-2.5051,2.7778,6.334
23.243000,-3.7337,-2.4165,5.0824,6.754
23.248000,-2.2077,-2.1442,7.4056,8.020
23.263000,-0.7192,-1.9455,9.5021,9.726
23.264000,0.7006,-1.8259,10.9026,11.077
23.265000,1.8831,-1.7570,11.3679,11.656
23.267000,2.6657,-1.7617,11.0394,11.492
23.275000,2.9648,-1.7610,10.0599,10.634
23.277000,2.8268,-1.7092,8.6687,9.277
23.282000,2.4176,-1.6806,7.2247,7.802
23.288000,1.9940,-1.7354,5.8988,6.464
23.292000,1.6611,-1.8981,4.6600,5.299
23.297000,1.3336,-2.2604,3.3888,4.286
23.302000,0.7336,-2.7661,2.0090,3.496
23.307000,-0.1967,-3.1484,0.5050,3.195
23.312000,-1.1300,-3.2426,-0.9844,3.572
23.317000,-1.7347,-3.0503,-2.1702,4.126
23.322000,-1.8278,-2.7134,-2.9179,4.384
23.327000,-1.4712,-2.3569,-3.0500,4.126
23.339000,-0.8083,-2.0517,-2.6060,3.414
23.340000,-0.0477,-1.7073,-1.9624,2.602
23.343000,0.6191,-1.1958,-1.2934,1.867
23.348000,0.9856,-0.5519,-0.5921,1.275
23.375000,1.0133,0.1071,0.0327,1.019
23.378000,0.8776,0.6312,0.3871,1.148
23.380000,0.6830,1.0228,0.4962,1.326
23.381000,0.3903,1.3497,0.3950,1.459
23.383000,0.0522,1.6068,0.0927,1.610
23.385000,-0.2442,1.8046,-0.3400,1.853
23.391000,-0.5537,1.9900,-0.8395,2.230
23.392000,-0.7253,2.0961,-1.3277,2.585
23.393000,-0.7353,2.1921,-1.7564,2.904
23.398000,-0.7315,2.2993,-2.1258,3.216
23.403000,-0.7664,2.4234,-2.5629,3.609
23.408000,-0.8628,2.5336,-2.9448,3.979
23.412000,-0.9843,2.5793,-3.4049,4.383
23.418000,-1.0630,2.4311,-3.9608,4.767
23.423000,-1.1306,2.2676,-4.6053,5.256
23.427000,-1.2017,2.2384,-5.2623,5.844
23.434000,-1.3450,2.2771,-5.7919,6.367
23.438000,-1.6467,2.1681,-6.2153,6.785
23.443000,-1.9182,1.9091,-6.6741,7.202
23.448000,-1.9114,1.7112,-7.1423,7.589
23.453000,-1.5766,1.4428,-7.5405,7.838
23.459000,-1.0730,1.1381,-7.8430,7.997
23.463000,-0.6936,0.8744,-7.8874,7.966
23.473000,-0.6524,0.5799,-7.6475,7.697
23.475000,-0.8323,0.3965,-7.1327,7.192
23.478000,-1.0650,0.4130,-6.2016,6.306
23.498000,-1.2390,0.5292,-4.8653,5.048
23.499000,-1.3343,0.6696,-3.1987,3.530
23.500000,-1.4427,0.6912,-1.2247,2.015
23.501000,-1.4346,0.6726,0.6726,1.721
23.503000,-1.2268,0.5964,2.1064,2.510
23.508000,-0.8651,0.4922,2.9253,3.090
23.513000,-0.5586,0.2962,3.3595,3.418
23.518000,-0.3953,0.1034,3.3820,3.407
23.523000,-0.3684,-0.0196,3.1680,3.189
23.527000,-0.4994,-0.0182,2.9318,2.974
23.533000,-0.8200,0.1152,2.7335,2.856
23.538000,-1.3863,0.3663,2.6563,3.019
23.543000,-2.0060,0.7585,2.7412,3.480
23.548000,-2.4556,1.0570,3.0196,4.033
23.553000,-2.7102,0.6659,3.2215,4.262
23.558000,-2.4612,-0.3609,3.1145,3.986
23.563000,-1.4100,-1.7381,2.3630,3.255
23.568000,0.0966,-3.2447,0.7121,3.323
23.573000,1.2055,-4.8136,-1.4660,5.174
23.579000,1.3652,-6.2321,-3.6784,7.364
23.583000,0.9434,-7.0830,-5.4388,8.980
23.588000,0.5713,-7.1193,-6.4772,9.642
23.593000,0.0570,-6.2654,-6.1644,8.790
23.599000,-0.7746,-4.8453,-4.3754,6.574
23.610000,-1.9986,-3.4891,-1.5706,4.317
23.612000,-3.4244,-2.6858,1.5837,4.631
23.614000,-4.8150,-2.3044,4.6620,7.087
23.624000,-5.9903,-2.2913,6.9949,9.490
23.626000,-6.6593,-2.2798,8.3804,10.944
23.643000,-6.5653,-2.2672,8.6579,11.100
23.645000,-5.7017,-2.2198,8.1446,10.187
23.647000,-4.3830,-2.1802,7.1882,8.697
23.648000,-2.9825,-2.1235,6.1980,7.199
23.649000,-1.8095,-1.9869,5.3193,5.960
23.653000,-1.1446,-1.8157,4.6554,5.126
23.660000,-0.8581,-1.7225,4.0240,4.461
23.663000,-0.9940,-1.6429,3.5820,4.064
23.669000,-1.1257,-1.5865,3.1634,3.714
23.673000,-1.2300,-1.5093,2.8132,3.421
23.678000,-1.2017,-1.4224,2.3988,3.037
23.683000,-0.9115,-1.3540,1.9101,2.512
23.688000,-0.4763,-1.4450,1.4798,2.122
23.694000,0.1162,-1.3811,0.8691,1.636
23.698000,0.6518,-1.2582,0.1577,1.426
23.703000,1.1249,-1.2196,-0.4613,1.722
23.709000,1.5056,-1.0718,-1.0072,2.105
23.714000,1.9564,-1.0195,-1.4973,2.666
23.720000,2.5159,-1.0411,-2.1011,3.439
23.724000,2.6463,-1.0020,-2.7355,3.936
23.729000,2.5107,-0.9557,-3.2993,4.255
23.734000,2.3612,-0.9743,-3.8046,4.582
23.739000,2.2527,-0.8970,-4.1923,4.843
23.745000,2.2043,-0.7554,-4.5738,5.133
23.749000,2.1278,-0.6341,-4.8744,5.356
23.762000,1.9300,-0.4645,-5.0979,5.471
23.765000,1.6528,-0.3362,-5.1769,5.445
23.769000,1.4322,-0.1446,-5.0847,5.284
23.770000,1.3104,0.0110,-4.8156,4.991
23.786000,1.3936,0.2385,-4.3962,4.618
23.788000,1.6081,0.5110,-4.0348,4.373
23.789000,1.6474,0.6217,-3.7018,4.099
23.790000,1.8112,0.5728,-3.4477,3.936
23.794000,1.9218,0.4675,-3.3119,3.858
23.799000,1.9282,0.4092,-3.2938,3.839
23.809000,1.8175,0.5072,-3.3238,3.822
23.811000,1.6882,0.4401,-3.5024,3.913
23.814000,1.3454,0.3883,-3.6267,3.888
23.819000,0.7651,0.2421,-3.8448,3.928
23.824000,0.1035,0.1361,-3.9010,3.905
23.830000,-0.4626,-0.0625,-3.7053,3.735
23.844000,-0.9858,-0.2542,-3.3447,3.496
23.846000,-1.3213,-0.4120,-2.8530,3.171
23.849000,-1.5181,-0.7221,-2.3979,2.928
23.851000,-1.4965,-1.0689,-2.1944,2.863
23.871000,-1.3504,-1.4014,-2.1514,2.901
23.872000,-1.1118,-1.6438,-2.2568,3.005
23.873000,-1.0251,-1.8888,-2.4407,3.252
23.874000,-1.1162,-2.1109,-2.5916,3.524
23.874000,-1.2763,-2.3635,-2.6919,3.803
23.879000,-1.6200,-2.5204,-2.5886,3.959
23.884000,-1.9701,-2.6023,-2.3965,4.049
23.889000,-2.0125,-2.6433,-2.1125,3.937
23.899000,-1.5833,-2.6500,-1.6712,3.510
23.901000,-0.9319,-2.9144,-1.3462,3.343
23.904000,-0.1216,-3.2917,-1.1240,3.480
23.909000,0.5526,-4.0205,-1.1169,4.209
23.914000,0.6204,-4.7402,-1.3279,4.962
23.919000,-0.0153,-5.2128,-1.6812,5.477
23.930000,-1.4131,-5.4812,-1.9671,5.993
23.932000,-3.2876,-5.1546,-1.9833,6.427
23.935000,-5.0268,-4.3109,-1.2907,6.747
23.939000,-7.1424,-3.0806,-0.0242,7.779
23.945000,-8.7187,-1.9503,1.7336,9.101
23.950000,-9.7827,-1.2557,3.8565,10.590
23.966000,-10.0233,-1.0115,5.9071,11.678
23.978000,-9.0146,-1.2019,7.3898,11.718
23.979000,-6.8188,-1.4299,8.2784,10.820
23.981000,-4.3478,-1.6554,8.6637,9.834
23.985000,-2.1792,-2.0697,8.7313,9.234
23.986000,-0.5288,-2.4751,8.7513,9.110
23.999000,0.6446,-3.0978,8.6967,9.254
24.000000,1.8039,-3.7603,8.2881,9.278
24.001000,2.6150,-4.0693,7.8080,9.185
24.002000,2.6293,-4.0017,7.2362,8.677
24.005000,1.7216,-3.6046,6.5375,7.661
24.009000,0.4365,-3.2289,5.9044,6.744
24.014000,-0.8528,-2.9165,5.2952,6.105
24.023000,-1.7816,-2.6985,4.7063,5.710
24.024000,-2.2902,-2.5406,3.9733,5.243
24.029000,-2.5800,-2.3548,3.0217,4.619
24.034000,-2.5259,-2.2200,2.2073,4.023
24.039000,-2.1654,-2.1494,1.4749,3.389
24.044000,-1.9296,-2.2043,0.9903,3.092
24.054000,-1.9149,-2.5251,0.9334,3.304
24.054000,-2.0219,-2.8450,1.2480,3.707
24.055000,-2.2801,-2.8392,1.9193,4.116
24.059000,-2.5049,-2.7403,2.6908,4.585
24.064000,-2.4559,-2.5635,3.2812,4.834
24.069000,-2.3181,-2.2735,3.9190,5.089
24.075000,-1.7769,-1.8762,4.3634,5.071
24.085000,-1.3549,-1.4453,4.5094,4.925
24.086000,-0.9192,-1.1015,4.5436,4.765
24.090000,-0.4228,-0.8296,4.2208,4.322
24.095000,-0.0160,-0.6029,3.4012,3.454
24.100000,0.2166,-0.3655,2.5187,2.554
24.113000,0.0324,-0.0506,1.5607,1.562
24.115000,-0.3595,0.1875,0.3650,0.546
24.117000,-0.8865,0.2667,-0.8478,1.255
24.120000,-1.3984,0.2862,-1.9875,2.447
24.143000,-1.9524,0.3799,-3.2518,3.812
24.145000,-2.6310,0.5319,-4.2531,5.029
24.146000,-3.3737,0.7017,-5.0823,6.140
24.149000,-3.8509,0.8159,-5.7856,6.998
24.150000,-3.9444,0.9978,-6.5590,7.718
24.151000,-3.9316,1.2592,-7.2833,8.372
24.155000,-3.9492,1.5925,-7.8210,8.905
24.160000,-3.8342,1.9045,-7.9679,9.045
24.165000,-3.5856,2.2742,-7.7419,8.830
24.177000,-3.0425,2.5831,-7.2824,8.304
24.180000,-2.3414,2.6396,-6.6877,7.561
24.181000,-1.7339,2.6293,-6.0261,6.800
24.184000,-1.5318,2.7375,-5.2982,6.157
24.190000,-1.4595,2.9557,-4.6301,5.684
24.195000,-1.4247,3.1460,-4.0941,5.356
24.200000,-1.2170,3.1469,-3.7391,5.036
24.212000,-0.8891,2.9817,-3.5348,4.709
24.213000,-0.5528,2.7399,-3.4692,4.455
24.215000,-0.3811,2.3877,-3.5198,4.270
24.220000,-0.3133,2.2374,-3.6971,4.333
24.229000,-0.2179,2.1054,-3.9984,4.524
24.234000,-0.2361,1.8605,-4.1519,4.556
24.236000,-0.6134,1.6814,-4.2005,4.566
24.255000,-1.3117,1.4543,-4.1665,4.604
24.256000,-2.1056,1.2916,-3.9719,4.677
24.257000,-2.8454,1.1777,-3.6225,4.755
24.258000,-3.3596,1.1251,-3.1541,4.744
24.261000,-3.5984,1.0778,-2.7373,4.648
24.265000,-3.7287,0.9192,-2.2930,4.473
24.270000,-3.6745,0.8998,-1.7032,4.149
24.280000,-3.4698,0.9566,-1.0300,3.744
24.282000,-3.0861,1.2888,-0.2366,3.353
24.285000,-2.5922,1.6580,0.5390,3.124
24.291000,-1.8707,2.1102,1.2514,3.085
24.295000,-0.9943,2.5899,1.7316,3.270
24.300000,-0.1888,3.0661,1.9584,3.643
24.306000,0.2153,3.4940,1.9855,4.024
24.310000,0.1994,3.8856,1.8187,4.295
24.315000,-0.1274,4.1133,1.4813,4.374
24.321000,-0.8374,4.1913,1.0652,4.405
24.329000,-1.9735,4.1445,0.7027,4.644
24.331000,-3.1690,3.8429,0.4644,5.003
24.336000,-3.9994,3.0636,0.4389,5.057
24.355000,-3.8345,1.3509,0.3545,4.081
24.357000,-2.1438,-1.2272,-0.6100,2.544
24.358000,-0.3077,-3.9911,-2.3687,4.651
24.359000,0.7152,-6.8786,-4.8327,8.437
24.361000,1.2007,-9.6985,-7.8463,12.533
24.366000,1.2848,-11.6702,-10.1994,15.552
24.371000,1.2898,-11.8879,-11.1534,16.352
24.375000,0.8797,-10.0781,-10.3420,14.467
24.381000,-0.4823,-7.0333,-7.3078,10.154
24.385000,-3.0286,-4.1136,-2.1777,5.553
24.392000,-6.5558,-1.8287,4.6823,8.261
24.396000,-9.4629,-0.1792,12.0019,15.285
24.401000,-11.1821,0.7913,18.1823,21.360
24.406000,-11.4128,0.9109,22.1278,24.914
24.411000,-10.0872,0.5710,22.7171,24.863
24.416000,-7.7491,0.5713,20.2600,21.699
24.421000,-5.4258,0.8443,16.1795,17.086
24.431000,-3.5070,0.9380,12.3016,12.826
24.433000,-1.8861,0.7733,9.4523,9.670
24.441000,-0.6103,0.3920,7.5342,7.569
24.442000,0.3782,0.0101,6.0580,6.070
24.463000,0.9653,-0.1732,4.6010,4.704
24.465000,1.1286,-0.0814,3.2393,3.431
24.466000,1.0082,0.1380,2.1684,2.395
24.467000,0.7765,0.2905,1.2660,1.513
24.467000,0.3767,0.3240,0.6051,0.783
24.471000,0.0940,0.1800,0.0140,0.204
24.476000,0.2228,-0.1208,-0.7234,0.767
24.481000,0.5955,-0.4470,-1.6707,1.829
24.486000,0.8761,-0.6621,-2.8604,3.064
24.491000,0.9864,-0.5818,-4.1408,4.296
24.496000,0.8866,-0.4250,-5.1450,5.238
24.501000,0.6203,-0.2762,-5.6113,5.652
24.506000,0.3344,-0.1364,-5.5273,5.539
24.511000,0.2435,-0.0062,-5.0731,5.079
24.517000,0.2233,0.0808,-4.3380,4.345
24.521000,0.2023,0.1383,-3.5630,3.571
24.526000,0.0810,0.2523,-2.9981,3.010
24.531000,-0.0511,0.2299,-2.7851,2.795
24.536000,0.1171,0.0490,-3.0029,3.006
24.541000,0.6857,-0.3234,-3.5536,3.634
24.547000,1.4516,-0.7262,-4.1485,4.455
24.551000,2.2361,-1.0523,-4.7135,5.322
24.557000,3.0398,-1.3402,-5.2054,6.175
24.567000,3.5171,-1.5722,-5.4808,6.699
24.569000,3.5774,-1.7833,-5.5811,6.865
24.572000,3.2541,-2.0122,-5.6679,6.838
24.591000,2.6201,-2.2427,-5.7911,6.740
24.592000,1.7565,-2.4315,-5.8906,6.610
24.593000,0.8350,-2.5649,-5.8560,6.447
24.593000,-0.1085,-2.6337,-5.7994,6.370
24.597000,-1.0435,-2.6286,-5.5570,6.235
24.601000,-1.8661,-2.5189,-5.0014,5.903
24.606000,-2.5737,-2.3138,-4.0769,5.348
24.611000,-3.3418,-2.0692,-2.8518,4.856
24.616000,-3.8990,-1.8317,-1.2675,4.490
24.621000,-3.8597,-1.4283,0.7624,4.186
24.626000,-2.9138,-1.1044,2.8046,4.192
24.631000,-0.8955,-1.3148,4.3916,4.671
24.636000,2.0114,-2.0813,4.8250,5.627
24.641000,4.5858,-3.3739,4.0556,6.990
24.646000,5.4082,-4.9420,2.1581,7.637
24.651000,4.0572,-6.0460,-0.2285,7.285
24.657000,1.3308,-6.2790,-2.2516,6.802
24.670000,-1.6788,-5.7502,-3.4675,6.922
24.672000,-4.1936,-4.7020,-3.6602,7.286
24.673000,-5.9613,-3.4940,-2.8249,7.465
24.701000,-7.2150,-2.8155,-1.1126,7.824
24.702000,-8.0562,-2.5592,0.9868,8.510
24.703000,-8.5599,-2.3443,2.8917,9.334
24.703000,-8.6769,-1.9226,4.2436,9.849
24.703000,-8.3761,-1.3917,5.0654,9.887
24.704000,-7.6927,-1.0597,5.5091,9.521
24.706000,-6.7819,-1.1019,5.8006,8.992
24.711000,-5.8610,-1.3430,6.0212,8.509
24.716000,-5.0802,-1.6822,6.0546,8.081
24.721000,-4.6495,-1.9578,5.8952,7.759
24.726000,-4.4744,-2.0121,5.8287,7.619
24.731000,-4.3853,-1.9058,6.1058,7.755
24.736000,-4.1547,-1.7228,6.6433,8.023
24.742000,-3.5691,-1.5636,7.1828,8.172
24.747000,-2.4839,-1.5929,7.5585,8.114
24.752000,-0.9475,-1.7703,7.5103,7.774
24.758000,0.6762,-1.9017,7.1217,7.402
24.762000,2.4860,-2.1201,6.3617,7.152
24.767000,4.2710,-2.3882,5.5152,7.373
24.772000,5.5573,-2.6487,4.8261,7.822
24.779000,6.2988,-2.9855,4.3825,8.234
24.781000,6.4498,-3.3331,4.1961,8.385
24.787000,5.9612,-3.7138,4.0846,8.125
24.792000,4.7766,-4.0564,3.9078,7.385
24.802000,2.9843,-4.1823,3.5881,6.267
24.803000,0.9311,-4.1025,3.1610,5.262
24.808000,-1.0906,-3.8945,2.6671,4.845
24.827000,-3.2707,-3.5429,2.2668,5.328
24.828000,-5.2915,-3.1193,2.1616,6.512
24.829000,-6.5346,-2.7371,2.1522,7.404
24.829000,-6.8754,-2.4373,2.0066,7.566
24.832000,-6.2591,-2.2248,1.6855,6.853
24.837000,-4.8189,-2.0602,1.0792,5.351
24.842000,-2.9450,-1.9104,0.1850,3.515
24.847000,-1.1780,-1.8436,-0.8544,2.349
24.852000,0.2131,-1.6672,-1.8918,2.531
24.857000,0.9611,-1.2491,-2.7754,3.192
24.862000,0.9195,-0.6521,-3.2235,3.415
24.867000,0.2917,-0.0208,-3.2501,3.263
24.872000,-0.5576,0.5576,-3.0576,3.158
24.877000,-1.3404,1.1626,-2.7683,3.288
24.882000,-1.9494,1.7458,-2.5488,3.653
24.887000,-2.4074,2.2049,-2.3983,4.051
24.892000,-2.7084,2.5101,-2.5215,4.471
24.897000,-2.8977,2.7062,-2.9659,4.951
24.902000,-2.9284,2.7455,-3.5584,5.364
24.907000,-2.7850,2.5431,-4.2340,5.670
24.913000,-2.5055,2.2228,-4.8673,5.908
24.917000,-2.1722,1.9363,-5.3639,6.102
24.922000,-1.9178,1.7467,-5.6327,6.201
24.927000,-1.8343,1.7256,-5.5120,6.060
24.935000,-1.8431,1.9506,-4.8809,5.570
24.938000,-1.7444,2.2722,-3.7815,4.744
24.942000,-1.4548,2.5493,-2.3898,3.785
24.957000,-1.0231,2.6855,-0.9626,3.031
24.959000,-0.6838,2.8585,0.4223,2.969
24.960000,-0.4642,2.8958,1.5245,3.305
24.963000,-0.4207,2.7123,2.1244,3.471
24.967000,-0.5849,2.4514,2.3380,3.438
24.972000,-0.9434,2.1776,2.3608,3.347
24.977000,-1.5246,2.0238,2.3196,3.435
24.982000,-2.2196,1.9492,2.4590,3.843
24.987000,-2.8011,1.5703,2.6979,4.194
24.992000,-2.9355,0.8154,2.7809,4.125
24.997000,-2.5898,-0.3069,2.6670,3.730
25.002000,-1.9297,-1.5862,2.1060,3.267
25.007000,-1.0791,-2.7050,1.2312,3.162
25.013000,-0.2122,-3.7409,0.3155,3.760
25.017000,0.3076,-4.3203,-0.5458,4.366
25.022000,0.2807,-4.6312,-1.0242,4.751
25.027000,-0.3597,-4.3457,-0.8269,4.438
25.035000,-1.5180,-3.8263,0.1733,4.120
25.038000,-2.9088,-3.1635,1.8697,4.687
25.043000,-4.2657,-2.4181,3.9208,6.278
25.063000,-5.4838,-1.4585,5.9764,8.241
25.064000,-6.5200,-0.3893,7.7814,10.159
25.065000,-7.2631,0.4525,8.9831,11.561
25.065000,-7.3950,0.8488,9.3344,11.939
25.067000,-6.9696,0.7656,8.8919,11.324
25.072000,-6.1800,0.3139,7.7564,9.922
25.077000,-5.1776,-0.3006,6.1414,8.038
25.083000,-3.9736,-1.0690,4.3062,5.956
25.088000,-2.6654,-1.7643,2.4717,4.041
25.092000,-1.7507,-2.0441,0.9945,2.869
25.098000,-1.3547,-1.9752,-0.0803,2.396
25.103000,-1.3524,-1.8389,-0.5583,2.350
25.108000,-1.4091,-1.6633,-0.2541,2.195
25.113000,-1.4111,-1.4423,0.5523,2.092
25.118000,-1.3723,-1.3039,1.6361,2.502
25.123000,-1.3357,-1.2114,2.6513,3.206
25.128000,-1.1333,-0.9648,3.3275,3.645
25.133000,-0.5719,-0.7147,3.5413,3.658
25.138000,0.3048,-0.5680,3.3384,3.400
25.143000,1.1783,-0.5646,2.9128,3.192
25.148000,2.0698,-0.7817,2.3836,3.252
25.153000,3.1410,-0.9512,1.3894,3.564
25.158000,4.0119,-1.1705,0.4762,4.206
25.171000,4.5957,-1.3209,-0.2057,4.786
25.173000,5.0043,-1.4905,-0.7487,5.275
25.173000,5.0555,-1.5020,-1.1299,5.394
25.179000,4.5915,-1.4123,-1.1110,4.931
25.196000,3.4589,-1.1648,-0.8711,3.752
25.198000,1.9768,-0.8149,-0.4683,2.189
25.198000,0.6829,-0.3489,-0.0827,0.771
25.199000,-0.4627,0.0868,0.2459,0.531
25.203000,-1.5198,0.4342,0.3072,1.610
25.208000,-2.3810,0.6881,0.1509,2.483
25.213000,-2.8611,0.8958,-0.2185,3.006
25.218000,-3.1941,1.0976,-0.6434,3.438
25.223000,-3.2459,1.1529,-1.1412,3.629
25.228000,-2.8605,1.0959,-1.6574,3.483
25.233000,-2.1305,1.0347,-2.1332,3.187
25.238000,-1.2460,1.0195,-2.5124,2.984
25.243000,-0.3020,1.0330,-2.7863,2.987
25.248000,0.6014,1.0927,-2.9111,3.167
25.254000,1.3877,1.0838,-2.7034,3.226
25.258000,1.9370,1.0390,-2.3298,3.203
25.263000,2.1683,0.9017,-1.7657,2.938
25.269000,1.9953,0.7411,-1.0820,2.388
25.274000,1.3279,0.6259,-0.4474,1.535
25.279000,0.3710,0.4913,0.1995,0.647
25.290000,-0.5587,0.1129,0.7086,0.909
25.292000,-1.3547,-0.3661,0.9838,1.714
25.295000,-2.0074,-0.9442,1.0023,2.434
25.324000,-2.6425,-1.3595,0.9971,3.135
25.325000,-3.1306,-1.6351,0.8192,3.626
25.326000,-3.3532,-1.7856,0.5803,3.843
25.327000,-3.4972,-1.9771,0.3653,4.034
25.327000,-3.5175,-2.1426,0.1408,4.121
25.327000,-3.2125,-1.9855,0.0294,3.777
25.328000,-2.7390,-1.6550,0.0817,3.201
25.333000,-2.3476,-1.2260,0.5281,2.701
25.339000,-1.6895,-0.8962,1.3948,2.367
25.343000,-0.6217,-0.8530,2.3372,2.564
25.349000,1.0020,-1.5242,2.8857,3.414
25.354000,2.6534,-2.5706,2.5789,4.505
25.358000,3.4328,-3.6045,1.1254,5.103
25.364000,2.6149,-4.1127,-0.9767,4.971
25.369000,0.8964,-4.0642,-2.7166,4.970
25.374000,-1.0438,-3.6519,-3.6234,5.249
25.379000,-2.7646,-2.9323,-3.5092,5.344
25.385000,-4.4498,-2.4770,-2.1409,5.524
25.390000,-5.8712,-2.1861,0.0200,6.265
25.395000,-7.1161,-2.0390,2.2808,7.746
25.408000,-8.1627,-1.8115,4.1679,9.343
25.411000,-8.5440,-1.4877,5.4501,10.243
25.412000,-8.1111,-1.1305,6.4498,10.424
25.418000,-7.0733,-0.8166,7.1717,10.106
25.421000,-5.6367,-0.7534,7.9554,9.779
25.443000,-3.9631,-0.7635,8.5722,9.475
25.445000,-2.2224,-0.9966,8.8816,9.209
25.446000,-0.8762,-1.1797,8.9110,9.031
25.447000,-0.2434,-1.2572,8.5602,8.655
25.448000,-0.0693,-1.2132,7.9206,8.013
25.450000,-0.2740,-1.1077,7.1361,7.227
25.454000,-0.9345,-1.1293,6.3557,6.523
25.459000,-1.9011,-1.2192,5.6225,6.059
25.464000,-2.7712,-1.3600,4.9567,5.839
25.469000,-3.5184,-1.5111,4.2489,5.720
25.474000,-3.9845,-1.5858,3.5755,5.583
25.480000,-4.2174,-1.6361,2.7282,5.283
25.484000,-4.3022,-1.6224,2.0854,5.049
25.489000,-4.2202,-1.4982,1.6237,4.764
25.494000,-4.0093,-1.2551,1.1974,4.368
25.508000,-3.6018,-1.0648,1.0915,3.911
25.510000,-2.9638,-0.8618,0.8896,3.212
25.511000,-2.2043,-0.6462,0.5727,2.367
25.521000,-1.3543,-0.4753,0.0101,1.435
25.523000,-0.5297,-0.3768,-0.8142,1.042
25.542000,0.1453,-0.2988,-1.7535,1.785
25.543000,0.6215,-0.2874,-2.7168,2.802
25.544000,0.8193,-0.1340,-3.6745,3.767
25.544000,0.8723,0.0746,-4.4843,4.569
25.545000,0.6730,0.3768,-5.0088,5.068
25.550000,0.0870,0.6902,-5.2335,5.280
25.554000,-0.7895,0.9774,-5.2522,5.400
25.560000,-1.7935,1.2036,-5.0090,5.455
25.564000,-2.8602,1.4050,-4.6087,5.603
25.569000,-3.7299,1.5712,-4.0472,5.724
25.574000,-4.2000,1.8684,-3.6995,5.901
25.579000,-4.4751,2.2842,-3.3391,6.033
25.585000,-4.7387,2.6897,-3.0581,6.248
25.590000,-4.7133,2.9544,-2.7815,6.219
25.595000,-4.6026,3.1763,-2.5274,6.137
25.601000,-4.4327,3.4042,-2.2442,6.023
25.605000,-4.2628,3.5362,-1.9417,5.869
25.610000,-4.0336,3.5342,-1.5421,5.580
25.611000,-3.6507,3.4811,-1.2102,5.187
25.615000,-3.1155,3.1912,-1.0823,4.589
25.620000,-2.5460,2.8969,-1.2099,4.042
25.625000,-2.2393,2.5276,-1.7833,3.819
25.630000,-2.1856,2.2265,-2.4408,3.961
25.635000,-2.6061,1.8102,-3.0850,4.426
25.641000,-3.3998,1.4850,-3.4015,5.033
25.646000,-4.1784,1.2382,-3.3897,5.521
25.652000,-4.8069,0.9743,-3.2174,5.866
25.655000,-5.0736,0.8245,-2.7452,5.827
25.661000,-5.1434,0.6962,-2.0011,5.563
25.666000,-4.8674,0.5686,-1.2143,5.049
25.676000,-4.4930,0.4455,-0.1392,4.517
25.678000,-3.8877,0.2410,1.0543,4.035
25.681000,-2.9139,-0.0420,1.9765,3.521
25.711000,-1.8294,-0.6580,2.9172,3.506
25.713000,-0.2437,-1.4416,3.3645,3.668
25.714000,0.7043,-2.1953,3.3432,4.061
25.715000,1.2488,-2.6926,3.2995,4.438
25.716000,1.3703,-2.9987,2.9663,4.435
25.716000,1.0098,-3.0996,2.6173,4.181
25.717000,0.1765,-3.1124,2.3128,3.882
25.720000,-0.8548,-3.0617,2.1394,3.832
25.726000,-2.0589,-2.8245,2.1036,4.079
25.730000,-3.2681,-2.4860,2.1305,4.626
25.735000,-4.3234,-1.9805,2.4716,5.359
25.740000,-5.0002,-1.5680,2.7973,5.940
25.745000,-5.1668,-1.4146,2.8628,6.074
25.750000,-5.1333,-1.3533,2.9245,6.061
25.755000,-4.8593,-1.3767,2.8723,5.810
25.760000,-4.3429,-1.3736,2.6234,5.256
25.765000,-3.4677,-1.4688,2.2390,4.381
25.770000,-2.4517,-1.7362,1.7649,3.484
25.775000,-1.1295,-2.1685,1.1331,2.695
25.782000,-0.0036,-2.5539,0.5121,2.605
25.792000,0.8161,-2.7080,-0.2438,2.839
25.794000,1.2488,-2.7302,-0.7316,3.090
25.796000,1.5417,-2.5983,-1.3493,3.309
25.801000,1.5175,-2.6348,-1.6813,3.474
25.826000,1.3927,-2.6542,-1.7906,3.492
25.828000,0.9856,-2.5397,-1.7663,3.247
25.829000,0.3712,-2.3777,-1.3917,2.780
25.829000,-0.2775,-2.2003,-1.0806,2.467
25.830000,-0.9362,-2.0912,-0.5430,2.355
25.831000,-1.4970,-1.9528,-0.1296,2.464
25.836000,-1.9309,-1.6989,0.1473,2.576
25.840000,-2.2923,-1.4736,0.4850,2.768
25.846000,-2.5561,-1.3204,0.6281,2.945
25.850000,-2.9308,-1.2321,0.7405,3.264
25.855000,-3.4072,-1.0722,1.0696,3.729
25.860000,-3.8853,-0.8029,1.5354,4.254
25.865000,-4.2942,-0.4737,2.1428,4.822
25.870000,-4.2664,-0.2457,2.9056,5.168
25.875000,-4.4314,0.0099,3.5467,5.676
